id,name,english,source
27,Herbal Medicine,Herbal Medicine,mhxx-romfs-game-array+mhxx-dex-1.0
28,Max Potion,Max Potion,mhxx-romfs-game-array+mhxx-dex-1.0
29,Ancient Potion,Ancient Potion,mhxx-romfs-game-array+mhxx-dex-1.0
30,Energy Drink,Energy Drink,mhxx-romfs-game-array+mhxx-dex-1.0
31,Lifepowder,Lifepowder,mhxx-romfs-game-array+mhxx-dex-1.0
32,Dust of Life,Dust of Life,mhxx-romfs-game-array+mhxx-dex-1.0
33,Hunter's Drink,Hunter's Drink,mhxx-romfs-game-array+mhxx-dex-1.0
34,Catalyst,Catalyst,mhxx-romfs-game-array+mhxx-dex-1.0
35,Gunpowder,Gunpowder,mhxx-romfs-game-array+mhxx-dex-1.0
36,Lifecrystals,Lifecrystals,mhxx-romfs-game-array+mhxx-dex-1.0
37,Tranquilizer,Tranquilizer,mhxx-romfs-game-array+mhxx-dex-1.0
38,Yukumo Egg,Yukumo Egg,mhxx-romfs-game-array+mhxx-dex-1.0
39,Tanzia Chips,Tanzia Chips,mhxx-romfs-game-array+mhxx-dex-1.0
40,Powercharm,Powercharm,mhxx-romfs-game-array+mhxx-dex-1.0
41,Powertalon,Powertalon,mhxx-romfs-game-array+mhxx-dex-1.0
42,Armorcharm,Armorcharm,mhxx-romfs-game-array+mhxx-dex-1.0
43,Armortalon,Armortalon,mhxx-romfs-game-array+mhxx-dex-1.0
44,BBQ Spit,BBQ Spit,mhxx-romfs-game-array+mhxx-dex-1.0
45,Raw Meat,Raw Meat,mhxx-romfs-game-array+mhxx-dex-1.0
46,Poisoned Meat,Poisoned Meat,mhxx-romfs-game-array+mhxx-dex-1.0
47,Tinged Meat,Tinged Meat,mhxx-romfs-game-array+mhxx-dex-1.0
48,Drugged Meat,Drugged Meat,mhxx-romfs-game-array+mhxx-dex-1.0
49,Rare Steak,Rare Steak,mhxx-romfs-game-array+mhxx-dex-1.0
50,Well-done Steak,Well-done Steak,mhxx-romfs-game-array+mhxx-dex-1.0
51,Burnt Meat,Burnt Meat,mhxx-romfs-game-array+mhxx-dex-1.0
52,Chilled Meat,Chilled Meat,mhxx-romfs-game-array+mhxx-dex-1.0
53,Hot Meat,Hot Meat,mhxx-romfs-game-array+mhxx-dex-1.0
54,Mosswine Jerky,Mosswine Jerky,mhxx-romfs-game-array+mhxx-dex-1.0
55,Kingmeat,Kingmeat,mhxx-romfs-game-array+mhxx-dex-1.0
56,Whetstone,Whetstone,mhxx-romfs-game-array+mhxx-dex-1.0
57,Old Pickaxe,Old Pickaxe,mhxx-romfs-game-array+mhxx-dex-1.0
58,Iron Pickaxe,Iron Pickaxe,mhxx-romfs-game-array+mhxx-dex-1.0
59,Mega Pickaxe,Mega Pickaxe,mhxx-romfs-game-array+mhxx-dex-1.0
60,Old Bug Net,Old Bug Net,mhxx-romfs-game-array+mhxx-dex-1.0
61,Bug Net,Bug Net,mhxx-romfs-game-array+mhxx-dex-1.0
62,Mega Bug Net,Mega Bug Net,mhxx-romfs-game-array+mhxx-dex-1.0
63,Boomerang,Boomerang,mhxx-romfs-game-array+mhxx-dex-1.0
64,Throwing Knife,Throwing Knife,mhxx-romfs-game-array+mhxx-dex-1.0
65,Poison Knife,Poison Knife,mhxx-romfs-game-array+mhxx-dex-1.0
66,Sleep Knife,Sleep Knife,mhxx-romfs-game-array+mhxx-dex-1.0
67,Paralysis Knife,Paralysis Knife,mhxx-romfs-game-array+mhxx-dex-1.0
68,Tranq Knife,Tranq Knife,mhxx-romfs-game-array+mhxx-dex-1.0
69,Bomb Casing,Bomb Casing,mhxx-romfs-game-array+mhxx-dex-1.0
70,Paintball,Paintball,mhxx-romfs-game-array+mhxx-dex-1.0
71,Flash Bomb,Flash Bomb,mhxx-romfs-game-array+mhxx-dex-1.0
72,Sonic Bomb,Sonic Bomb,mhxx-romfs-game-array+mhxx-dex-1.0
73,Tranq Bomb,Tranq Bomb,mhxx-romfs-game-array+mhxx-dex-1.0
74,Deodorant,Deodorant,mhxx-romfs-game-array+mhxx-dex-1.0
75,Smoke Bomb,Smoke Bomb,mhxx-romfs-game-array+mhxx-dex-1.0
76,Poison Smoke Bomb,Poison Smoke Bomb,mhxx-romfs-game-array+mhxx-dex-1.0
77,Farcaster,Farcaster,mhxx-romfs-game-array+mhxx-dex-1.0
78,Dung Bomb,Dung Bomb,mhxx-romfs-game-array+mhxx-dex-1.0
79,Dung,Dung,mhxx-romfs-game-array+mhxx-dex-1.0
80,Trap Tool,Trap Tool,mhxx-romfs-game-array+mhxx-dex-1.0
81,Spider Web,Spider Web,mhxx-romfs-game-array+mhxx-dex-1.0
82,Net,Net,mhxx-romfs-game-array+mhxx-dex-1.0
83,Pitfall Trap,Pitfall Trap,mhxx-romfs-game-array+mhxx-dex-1.0
84,Shock Trap,Shock Trap,mhxx-romfs-game-array+mhxx-dex-1.0
85,Barrel Lid,Barrel Lid,mhxx-romfs-game-array+mhxx-dex-1.0
86,Small Barrel,Small Barrel,mhxx-romfs-game-array+mhxx-dex-1.0
87,Large Barrel,Large Barrel,mhxx-romfs-game-array+mhxx-dex-1.0
88,Barrel Bomb S,Barrel Bomb S,mhxx-romfs-game-array+mhxx-dex-1.0
89,Barrel Bomb L,Barrel Bomb L,mhxx-romfs-game-array+mhxx-dex-1.0
90,Barrel Bomb L+,Barrel Bomb L+,mhxx-romfs-game-array+mhxx-dex-1.0
91,Bounce Bomb,Bounce Bomb,mhxx-romfs-game-array+mhxx-dex-1.0
92,Bounce Bomb+,Bounce Bomb+,mhxx-romfs-game-array+mhxx-dex-1.0
93,No Item Selected,No Item Selected,mhxx-romfs-game-array
94,Affinity Oil,Affinity Oil,mhxx-romfs-game-array+mhxx-dex-1.0
95,Destroyer Oil,Destroyer Oil,mhxx-romfs-game-array+mhxx-dex-1.0
96,Stamina Oil,Stamina Oil,mhxx-romfs-game-array+mhxx-dex-1.0
97,Mind's Eye Oil,Mind's Eye Oil,mhxx-romfs-game-array+mhxx-dex-1.0
98,Huskberry,Huskberry,mhxx-romfs-game-array+mhxx-dex-1.0
99,Bone Husk,Bone Husk,mhxx-romfs-game-array+mhxx-dex-1.0
100,Normal S Lv1,Normal S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
101,Normal S Lv2,Normal S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
102,Normal S Lv3,Normal S Lv3,mhxx-romfs-game-array+mhxx-dex-1.0
103,Pierce S Lv1,Pierce S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
104,Pierce S Lv2,Pierce S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
105,Pierce S Lv3,Pierce S Lv3,mhxx-romfs-game-array+mhxx-dex-1.0
106,Pellet S Lv1,Pellet S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
107,Pellet S Lv2,Pellet S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
108,Pellet S Lv3,Pellet S Lv3,mhxx-romfs-game-array+mhxx-dex-1.0
109,Crag S Lv1,Crag S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
110,Crag S Lv2,Crag S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
111,Crag S Lv3,Crag S Lv3,mhxx-romfs-game-array+mhxx-dex-1.0
112,Clust S Lv1,Clust S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
113,Clust S Lv2,Clust S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
114,Clust S Lv3,Clust S Lv3,mhxx-romfs-game-array+mhxx-dex-1.0
115,Flaming S Lv1,Flaming S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
116,Water S Lv1,Water S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
117,Thunder S Lv1,Thunder S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
118,Freeze S Lv1,Freeze S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
119,Dragon S Lv1,Dragon S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
120,Poison S Lv1,Poison S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
121,Poison S Lv2,Poison S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
122,Para S Lv1,Para S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
123,Para S Lv2,Para S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
124,Sleep S Lv1,Sleep S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
125,Sleep S Lv2,Sleep S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
126,Exhaust S Lv1,Exhaust S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
127,Exhaust S Lv2,Exhaust S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
128,Recover S Lv1,Recover S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
129,Recover S Lv2,Recover S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
130,Paint S,Paint S,mhxx-romfs-game-array+mhxx-dex-1.0
131,Tranq S,Tranq S,mhxx-romfs-game-array+mhxx-dex-1.0
132,Normal S Lv1,Normal S Lv1,mhxx-romfs-game-array
133,Normal S Lv2,Normal S Lv2,mhxx-romfs-game-array
134,Normal S Lv3,Normal S Lv3,mhxx-romfs-game-array
135,Pierce S Lv1,Pierce S Lv1,mhxx-romfs-game-array
136,Pierce S Lv2,Pierce S Lv2,mhxx-romfs-game-array
137,Pierce S Lv3,Pierce S Lv3,mhxx-romfs-game-array
138,Pellet S Lv1,Pellet S Lv1,mhxx-romfs-game-array
139,Pellet S Lv2,Pellet S Lv2,mhxx-romfs-game-array
140,Pellet S Lv3,Pellet S Lv3,mhxx-romfs-game-array
141,Crag S Lv1,Crag S Lv1,mhxx-romfs-game-array
142,Crag S Lv2,Crag S Lv2,mhxx-romfs-game-array
143,Crag S Lv3,Crag S Lv3,mhxx-romfs-game-array
144,Clust S Lv1,Clust S Lv1,mhxx-romfs-game-array
145,Clust S Lv2,Clust S Lv2,mhxx-romfs-game-array
146,Clust S Lv3,Clust S Lv3,mhxx-romfs-game-array
147,Flaming S Lv1,Flaming S Lv1,mhxx-romfs-game-array
148,Water S Lv1,Water S Lv1,mhxx-romfs-game-array
149,Thunder S Lv1,Thunder S Lv1,mhxx-romfs-game-array
150,Freeze S Lv1,Freeze S Lv1,mhxx-romfs-game-array
151,Dragon S Lv1,Dragon S Lv1,mhxx-romfs-game-array
152,Poison S Lv1,Poison S Lv1,mhxx-romfs-game-array
153,Poison S Lv2,Poison S Lv2,mhxx-romfs-game-array
154,Para S Lv1,Para S Lv1,mhxx-romfs-game-array
155,Para S Lv2,Para S Lv2,mhxx-romfs-game-array
156,Sleep S Lv1,Sleep S Lv1,mhxx-romfs-game-array
157,Sleep S Lv2,Sleep S Lv2,mhxx-romfs-game-array
158,Exhaust S Lv1,Exhaust S Lv1,mhxx-romfs-game-array
159,Exhaust S Lv2,Exhaust S Lv2,mhxx-romfs-game-array
160,Recover S Lv1,Recover S Lv1,mhxx-romfs-game-array
161,Recover S Lv2,Recover S Lv2,mhxx-romfs-game-array
162,Paint S,Paint S,mhxx-romfs-game-array
163,Tranq S,Tranq S,mhxx-romfs-game-array
164,Stone S,Stone S,mhxx-romfs-game-array+mhxx-dex-1.0
165,Wyvern S,Wyvern S,mhxx-romfs-game-array+mhxx-dex-1.0
166,Slicing S Lv1,Slicing S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
167,Slicing S Lv2,Slicing S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
168,Blast S Lv1,Blast S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
169,Blast S Lv2,Blast S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
170,Demon S,Demon S,mhxx-romfs-game-array+mhxx-dex-1.0
171,Demon Aff S,Demon Aff S,mhxx-romfs-game-array+mhxx-dex-1.0
172,Armor S,Armor S,mhxx-romfs-game-array+mhxx-dex-1.0
173,Super Armor S,Super Armor S,mhxx-romfs-game-array+mhxx-dex-1.0
174,Force S Lv1,Force S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
175,Force S Lv2,Force S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
176,Heavy S Lv1,Heavy S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
177,Heavy S Lv2,Heavy S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
178,Sting S,Sting S,mhxx-romfs-game-array+mhxx-dex-1.0
179,Flaming S Lv2,Flaming S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
180,Water S Lv2,Water S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
181,Thunder S Lv2,Thunder S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
182,Freeze S Lv2,Freeze S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
183,Dragon S Lv2,Dragon S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
184,P.Flaming S Lv1,P.Flaming S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
185,P.Flaming S Lv2,P.Flaming S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
186,P.Water S Lv1,P.Water S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
187,P.Water S Lv2,P.Water S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
188,P.Thunder S Lv1,P.Thunder S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
189,P.Thunder S Lv2,P.Thunder S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
190,P.Freeze S Lv1,P.Freeze S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
191,P.Freeze S Lv2,P.Freeze S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
192,Cannon S Lv1,Cannon S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
193,Cannon S Lv2,Cannon S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
194,Long S Lv1,Long S Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
195,Long S Lv2,Long S Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
196,Triblast S,Triblast S,mhxx-romfs-game-array+mhxx-dex-1.0
197,Shrapnel S,Shrapnel S,mhxx-romfs-game-array+mhxx-dex-1.0
198,Dazzling S,Dazzling S,mhxx-romfs-game-array+mhxx-dex-1.0
199,Poison Smoke S,Poison Smoke S,mhxx-romfs-game-array+mhxx-dex-1.0
200,Flash S,Flash S,mhxx-romfs-game-array+mhxx-dex-1.0
201,Dung S,Dung S,mhxx-romfs-game-array+mhxx-dex-1.0
202,Remedy S,Remedy S,mhxx-romfs-game-array+mhxx-dex-1.0
203,Group Recover S,Group Recover S,mhxx-romfs-game-array+mhxx-dex-1.0
204,Demon Armor S,Demon Armor S,mhxx-romfs-game-array+mhxx-dex-1.0
205,RAPID,RAPID,mhxx-romfs-game-array
206,No Coating,No Coating,mhxx-romfs-game-array
207,Empty Phial,Empty Phial,mhxx-romfs-game-array+mhxx-dex-1.0
208,Power Coating Lv1,Power Coating Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
209,Power Coating Lv2,Power Coating Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
210,Elem Coating Lv1,Elem Coating Lv1,mhxx-romfs-game-array+mhxx-dex-1.0
211,Elem Coating Lv2,Elem Coating Lv2,mhxx-romfs-game-array+mhxx-dex-1.0
212,C.Range Coating,C.Range Coating,mhxx-romfs-game-array+mhxx-dex-1.0
213,Poison Coating,Poison Coating,mhxx-romfs-game-array+mhxx-dex-1.0
214,Para Coating,Para Coating,mhxx-romfs-game-array+mhxx-dex-1.0
215,Sleep Coating,Sleep Coating,mhxx-romfs-game-array+mhxx-dex-1.0
216,Exhaust Coating,Exhaust Coating,mhxx-romfs-game-array+mhxx-dex-1.0
217,Blast Coating,Blast Coating,mhxx-romfs-game-array+mhxx-dex-1.0
218,Paint Coating,Paint Coating,mhxx-romfs-game-array+mhxx-dex-1.0
219,Larval Extract,Larval Extract,mhxx-romfs-game-array+mhxx-dex-1.0
220,Paralarval Extract,Paralarval Extract,mhxx-romfs-game-array+mhxx-dex-1.0
221,Power Jelly,Power Jelly,mhxx-romfs-game-array+mhxx-dex-1.0
222,Heavy Jelly,Heavy Jelly,mhxx-romfs-game-array+mhxx-dex-1.0
223,Speed Jelly,Speed Jelly,mhxx-romfs-game-array+mhxx-dex-1.0
224,Fire Ambrosia,Fire Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
225,Water Ambrosia,Water Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
226,Thunder Ambrosia,Thunder Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
227,Ice Ambrosia,Ice Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
228,Dragon Ambrosia,Dragon Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
229,Power Jelly+,Power Jelly+,mhxx-romfs-game-array+mhxx-dex-1.0
230,Heavy Jelly+,Heavy Jelly+,mhxx-romfs-game-array+mhxx-dex-1.0
231,Speed Jelly+,Speed Jelly+,mhxx-romfs-game-array+mhxx-dex-1.0
232,Power Jelly++,Power Jelly++,mhxx-romfs-game-array+mhxx-dex-1.0
233,Heavy Jelly++,Heavy Jelly++,mhxx-romfs-game-array+mhxx-dex-1.0
234,Speed Jelly++,Speed Jelly++,mhxx-romfs-game-array+mhxx-dex-1.0
235,Fire Ambrosia+,Fire Ambrosia+,mhxx-romfs-game-array+mhxx-dex-1.0
236,Water Ambrosia+,Water Ambrosia+,mhxx-romfs-game-array+mhxx-dex-1.0
237,Thunder Ambrosia+,Thunder Ambrosia+,mhxx-romfs-game-array+mhxx-dex-1.0
238,Ice Ambrosia+,Ice Ambrosia+,mhxx-romfs-game-array+mhxx-dex-1.0
239,Dragon Ambrosia+,Dragon Ambrosia+,mhxx-romfs-game-array+mhxx-dex-1.0
240,Douse Ambrosia,Douse Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
241,Drought Ambrosia,Drought Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
242,Resistor Ambrosia,Resistor Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
243,Melt Ambrosia,Melt Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
244,De-wyrm Ambrosia,De-wyrm Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
245,Reverse Ambrosia,Reverse Ambrosia,mhxx-romfs-game-array+mhxx-dex-1.0
246,Alchemy Barrel,Alchemy Barrel,mhxx-romfs-game-array+mhxx-dex-1.0
247,Alchemy Food,Alchemy Food,mhxx-romfs-game-array+mhxx-dex-1.0
248,Alchemy Immunizer,Alchemy Immunizer,mhxx-romfs-game-array+mhxx-dex-1.0
249,Alchemy Earplugs,Alchemy Earplugs,mhxx-romfs-game-array+mhxx-dex-1.0
250,Alchemy Slick,Alchemy Slick,mhxx-romfs-game-array+mhxx-dex-1.0
251,Alchemy Cheer,Alchemy Cheer,mhxx-romfs-game-array+mhxx-dex-1.0
252,Alchemy Whetstone,Alchemy Whetstone,mhxx-romfs-game-array+mhxx-dex-1.0
253,Alchemy Bullet,Alchemy Bullet,mhxx-romfs-game-array+mhxx-dex-1.0
254,Alchemy Coating,Alchemy Coating,mhxx-romfs-game-array+mhxx-dex-1.0
255,Alchemy Sonic Bomb,Alchemy Sonic Bomb,mhxx-romfs-game-array+mhxx-dex-1.0
256,Alchemy Booster,Alchemy Booster,mhxx-romfs-game-array+mhxx-dex-1.0
257,Alchemy Fireball,Alchemy Fireball,mhxx-romfs-game-array+mhxx-dex-1.0
258,Alchemy Remedy,Alchemy Remedy,mhxx-romfs-game-array+mhxx-dex-1.0
259,Worm,Worm,mhxx-romfs-game-array+mhxx-dex-1.0
260,Mega Fishing Fly,Mega Fishing Fly,mhxx-romfs-game-array+mhxx-dex-1.0
261,Frog,Frog,mhxx-romfs-game-array+mhxx-dex-1.0
262,Sushifish Bait,Sushifish Bait,mhxx-romfs-game-array+mhxx-dex-1.0
263,Burst Bait,Burst Bait,mhxx-romfs-game-array+mhxx-dex-1.0
264,Goldenfish Bait,Goldenfish Bait,mhxx-romfs-game-array+mhxx-dex-1.0
265,Field Horn,Field Horn,mhxx-romfs-game-array+mhxx-dex-1.0
266,Health Flute,Health Flute,mhxx-romfs-game-array+mhxx-dex-1.0
267,Antidote Flute,Antidote Flute,mhxx-romfs-game-array+mhxx-dex-1.0
268,Demon Flute,Demon Flute,mhxx-romfs-game-array+mhxx-dex-1.0
269,Armor Flute,Armor Flute,mhxx-romfs-game-array+mhxx-dex-1.0
270,Garbage,Garbage,mhxx-romfs-game-array+mhxx-dex-1.0
271,Honey,Honey,mhxx-romfs-game-array+mhxx-dex-1.0
272,Herb,Herb,mhxx-romfs-game-array+mhxx-dex-1.0
273,Antidote Herb,Antidote Herb,mhxx-romfs-game-array+mhxx-dex-1.0
274,Fire Herb,Fire Herb,mhxx-romfs-game-array+mhxx-dex-1.0
275,Ivy,Ivy,mhxx-romfs-game-array+mhxx-dex-1.0
276,Sleep Herb,Sleep Herb,mhxx-romfs-game-array+mhxx-dex-1.0
277,Sap Plant,Sap Plant,mhxx-romfs-game-array+mhxx-dex-1.0
278,Felvine,Felvine,mhxx-romfs-game-array+mhxx-dex-1.0
279,Gloamgrass Root,Gloamgrass Root,mhxx-romfs-game-array+mhxx-dex-1.0
280,Hot Pepper,Hot Pepper,mhxx-romfs-game-array+mhxx-dex-1.0
281,Snow Herb,Snow Herb,mhxx-romfs-game-array+mhxx-dex-1.0
282,Spicy Mushroom,Spicy Mushroom,mhxx-romfs-game-array+mhxx-dex-1.0
283,Frozen Berry,Frozen Berry,mhxx-romfs-game-array+mhxx-dex-1.0
284,King Cactus,King Cactus,mhxx-romfs-game-array+mhxx-dex-1.0
285,Dosbiscus,Dosbiscus,mhxx-romfs-game-array+mhxx-dex-1.0
286,Heftcorn,Heftcorn,mhxx-romfs-game-array+mhxx-dex-1.0
287,Stargazer Flower,Stargazer Flower,mhxx-romfs-game-array+mhxx-dex-1.0
288,Prismatic Dandelion,Prismatic Dandelion,mhxx-romfs-game-array+mhxx-dex-1.0
289,Immaculate Ore,Immaculate Ore,mhxx-romfs-game-array+mhxx-dex-1.0
290,Dragonvine,Dragonvine,mhxx-romfs-game-array+mhxx-dex-1.0
291,Tough Dragonvine,Tough Dragonvine,mhxx-romfs-game-array+mhxx-dex-1.0
292,Blue Mushroom,Blue Mushroom,mhxx-romfs-game-array+mhxx-dex-1.0
293,Nitroshroom,Nitroshroom,mhxx-romfs-game-array+mhxx-dex-1.0
294,Parashroom,Parashroom,mhxx-romfs-game-array+mhxx-dex-1.0
295,Toadstool,Toadstool,mhxx-romfs-game-array+mhxx-dex-1.0
296,Mopeshroom,Mopeshroom,mhxx-romfs-game-array+mhxx-dex-1.0
297,Exciteshroom,Exciteshroom,mhxx-romfs-game-array+mhxx-dex-1.0
298,Dragon Toadstool,Dragon Toadstool,mhxx-romfs-game-array+mhxx-dex-1.0
299,Chaos Mushroom,Chaos Mushroom,mhxx-romfs-game-array+mhxx-dex-1.0
300,Bindshroom,Bindshroom,mhxx-romfs-game-array+mhxx-dex-1.0
301,Reststool,Reststool,mhxx-romfs-game-array+mhxx-dex-1.0
302,Paintberry,Paintberry,mhxx-romfs-game-array+mhxx-dex-1.0
303,Might Seed,Might Seed,mhxx-romfs-game-array+mhxx-dex-1.0
304,Adamant Seed,Adamant Seed,mhxx-romfs-game-array+mhxx-dex-1.0
305,Nulberry,Nulberry,mhxx-romfs-game-array+mhxx-dex-1.0
306,Dragonfell Berry,Dragonfell Berry,mhxx-romfs-game-array+mhxx-dex-1.0
307,Scatternut,Scatternut,mhxx-romfs-game-array+mhxx-dex-1.0
308,Needleberry,Needleberry,mhxx-romfs-game-array+mhxx-dex-1.0
309,Latchberry,Latchberry,mhxx-romfs-game-array+mhxx-dex-1.0
310,Bomberry,Bomberry,mhxx-romfs-game-array+mhxx-dex-1.0
311,Bumblepumpkin,Bumblepumpkin,mhxx-romfs-game-array+mhxx-dex-1.0
312,Giant Acorn,Giant Acorn,mhxx-romfs-game-array+mhxx-dex-1.0
313,Spiky Acorn,Spiky Acorn,mhxx-romfs-game-array+mhxx-dex-1.0
314,Yukumo Wood,Yukumo Wood,mhxx-romfs-game-array+mhxx-dex-1.0
315,Yukumo Hardwood,Yukumo Hardwood,mhxx-romfs-game-array+mhxx-dex-1.0
316,Yukumo Stoutwood,Yukumo Stoutwood,mhxx-romfs-game-array+mhxx-dex-1.0
317,Stone,Stone,mhxx-romfs-game-array+mhxx-dex-1.0
318,Iron Ore,Iron Ore,mhxx-romfs-game-array+mhxx-dex-1.0
319,Earth Crystal,Earth Crystal,mhxx-romfs-game-array+mhxx-dex-1.0
320,Machalite Ore,Machalite Ore,mhxx-romfs-game-array+mhxx-dex-1.0
321,Disc Stone,Disc Stone,mhxx-romfs-game-array+mhxx-dex-1.0
322,Ice Crystal,Ice Crystal,mhxx-romfs-game-array+mhxx-dex-1.0
323,Bealite Ore,Bealite Ore,mhxx-romfs-game-array+mhxx-dex-1.0
324,Lightcrystal,Lightcrystal,mhxx-romfs-game-array+mhxx-dex-1.0
325,Dragonite Ore,Dragonite Ore,mhxx-romfs-game-array+mhxx-dex-1.0
326,Firestone,Firestone,mhxx-romfs-game-array+mhxx-dex-1.0
327,Allfire Stone,Allfire Stone,mhxx-romfs-game-array+mhxx-dex-1.0
328,Lava Nugget,Lava Nugget,mhxx-romfs-game-array+mhxx-dex-1.0
329,Carbalite Ore,Carbalite Ore,mhxx-romfs-game-array+mhxx-dex-1.0
