id,name,english,source,rarity
34,F Scholarly Cap,F Scholarly Cap,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
35,F Derring Galea,F Derring Galea,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
36,F Edel Pigtails,F Edel Pigtails,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
37,F Kittendant Hood,F Kittendant Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
38,F Mosgharl Hat,F Mosgharl Hat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
39,F Larinoth Mask,F Larinoth Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
40,F Death Stench Hood,F Death Stench Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
41,F Marauder Helm,F Marauder Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
42,F Volvi Helm,F Volvi Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
43,F Malfestio Mask,F Malfestio Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
44,F Rathian Helm,F Rathian Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
45,F Blango Mask,F Blango Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
46,F Ceanataur Mask,F Ceanataur Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
47,F Naja Turban,F Naja Turban,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
48,F Narga Helm,F Narga Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
49,F Maiden Hood,F Maiden Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
50,F Helper Hood,F Helper Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
51,F Pretty Toque,F Pretty Toque,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
52,F Chaos Bulbs,F Chaos Bulbs,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
53,F El Dora Helm,F El Dora Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
54,F Artian Core,F Artian Core,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
55,F Garuga Hood,F Garuga Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
56,F Uragaan Helm,F Uragaan Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
57,F Rathalos Helm,F Rathalos Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
58,F Lagia Tricorne,F Lagia Tricorne,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
59,F Astalos Mask,F Astalos Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
60,F Gammoth Collar,F Gammoth Collar,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
61,F Mizutsune Kasa,F Mizutsune Kasa,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
62,F Guild Headgear,F Guild Headgear,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
63,F Glavenus Helm,F Glavenus Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
64,F Zinogre Helm,F Zinogre Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
65,F Gore Horror,F Gore Horror,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
66,F Seregios Helm,F Seregios Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
67,F Tigrex Helm,F Tigrex Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
68,F Kirin Horn,F Kirin Horn,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
69,F Brachy Headgear,F Brachy Headgear,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
70,F Angel Halo,F Angel Halo,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
71,F Kushala Glare,F Kushala Glare,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
72,F Genie Helm,F Genie Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
73,F Kaiser Periwig,F Kaiser Periwig,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
74,F Husk Mask,F Husk Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
75,F Acorn Helm S,F Acorn Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
76,F Bherna Hood S,F Bherna Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
77,F Hunting Helm S,F Hunting Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
78,F Mafumofu Hood S,F Mafumofu Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
79,F Yukumo Kasa S,F Yukumo Kasa S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
80,F Gourmet Toque S,F Gourmet Toque S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
81,F Moofy Head S,F Moofy Head S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
82,F Aptonoth Mask S,F Aptonoth Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
83,F Popo Head S,F Popo Head S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
84,F Gargwa Mask S,F Gargwa Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
85,F Larinoth Mask S,F Larinoth Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
86,F Alloy Helm S,F Alloy Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
87,F Bone Helm S,F Bone Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
88,F Alta Hat S,F Alta Hat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
89,F Bnaha Cap S,F Bnaha Cap S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
90,F Jaggi Helm S,F Jaggi Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
91,F Rheno Helm S,F Rheno Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
92,F Slagtoth Hood,F Slagtoth Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
93,F Maccao Helm S,F Maccao Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
94,F Velociprey Helm S,F Velociprey Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
95,F Bulldrome Mask S,F Bulldrome Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
96,F Arzuros Helm S,F Arzuros Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
97,F Genprey Helm S,F Genprey Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
98,F Lagombi Helm S,F Lagombi Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
99,F Cephalos Hat S,F Cephalos Hat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
100,F Kut-Ku Mask S,F Kut-Ku Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
101,F Gypceros Crest S,F Gypceros Crest S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
102,F Cabra Horn S,F Cabra Horn S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
103,F Daimyo Mask S,F Daimyo Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
104,F Ludroth Helm S,F Ludroth Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
105,F Kecha Cap,F Kecha Cap,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
106,F Ladybug Cap,F Ladybug Cap,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
107,F Lecturer's Hood,F Lecturer's Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
108,F Guide's Hood,F Guide's Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
109,F Sailor Hat,F Sailor Hat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
110,F Stone King Head,F Stone King Head,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
111,F Venombee Cap S,F Venombee Cap S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
112,F Mosgharl Hat S,F Mosgharl Hat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
113,F Marauder Helm S,F Marauder Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
114,F Ioprey Helm S,F Ioprey Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
115,F Volvi Helm S,F Volvi Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
116,F Khezu Catnurse S,F Khezu Catnurse S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
117,F Nibel Helm S,F Nibel Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
118,F Malfestio Mask S,F Malfestio Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
119,F Rathian Helm S,F Rathian Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
120,F Blango Mask S,F Blango Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
121,F Ceanataur Mask S,F Ceanataur Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
122,F Naja Turban S,F Naja Turban S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
123,F Narga Helm S,F Narga Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
124,F Garuga Hood S,F Garuga Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
125,F Uragaan Helm S,F Uragaan Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
126,F Zamtrios Helmet,F Zamtrios Helmet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
127,F Plesioth Cap,F Plesioth Cap,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
128,F Lava Helm,F Lava Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
129,F Edel Pigtails S,F Edel Pigtails S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
130,F Kittendant Hood S,F Kittendant Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
131,F Acorn Mask,F Acorn Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
132,F Pincer Mask,F Pincer Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
133,F Chaos Bulbs+,F Chaos Bulbs+,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
134,F Death Stench Hood S,F Death Stench Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
135,F El Dora Helm S,F El Dora Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
136,F Artian Core S,F Artian Core S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
137,F Lagia Triad S,F Lagia Triad S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
138,F Glavenus Helm S,F Glavenus Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
139,F Astalos Mask S,F Astalos Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
140,F Gammoth Collar S,F Gammoth Collar S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
141,F Mizutsune Kasa S,F Mizutsune Kasa S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
142,F Rathalos Helm S,F Rathalos Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
143,F Zinogre Helm S,F Zinogre Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
144,F Gore Horror S,F Gore Horror S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
145,F Tigrex Helm S,F Tigrex Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
146,F Seltas Head,F Seltas Head,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
147,F Agnaktor Helm,F Agnaktor Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
148,F Duram Helm,F Duram Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
149,F Kirin Horn S,F Kirin Horn S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
150,F Puppeteer Mask,F Puppeteer Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
151,F Vangis Helm,F Vangis Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
152,F Kut-Ku Mask R,F Kut-Ku Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
153,F Kecha Cap R,F Kecha Cap R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
154,F Gypceros Crest R,F Gypceros Crest R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
155,F Cabra Horn R,F Cabra Horn R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
156,F Daimyo Mask R,F Daimyo Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
157,F Ludroth Helm R,F Ludroth Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
158,F Malfestio Mask R,F Malfestio Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
159,F Zamtrios Helmet R,F Zamtrios Helmet R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
160,F Khezu Cap R,F Khezu Cap R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
161,F Rathian Helm R,F Rathian Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
162,F Nibel Helm R,F Nibel Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
163,F Plesioth Cap R,F Plesioth Cap R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
164,F Blango Mask R,F Blango Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
165,F Scholarly Cap S,F Scholarly Cap S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
166,F Maiden Hood S,F Maiden Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
167,F Helper Hood S,F Helper Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
168,F Beautiful Toque,F Beautiful Toque,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
169,F Ultimate Mask,F Ultimate Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
170,F Guild Headgear S,F Guild Headgear S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
171,F Soul Hairpiece,F Soul Hairpiece,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
172,F Transpurrter Kasa,F Transpurrter Kasa,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
173,F Dirty Locks,F Dirty Locks,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
174,F D'Artanyan's Hat,F D'Artanyan's Hat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
175,F Master's Helm,F Master's Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
176,F Derring Galea S,F Derring Galea S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
177,F Seregios Helm S,F Seregios Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
178,F Brachy Noggin S,F Brachy Noggin S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
179,F Angel Aura S,F Angel Aura S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
180,F Husk Mask S,F Husk Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
181,F Nakarkos Mask,F Nakarkos Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
182,F Lava Helm R,F Lava Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
183,F Ceanataur Mask R,F Ceanataur Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
184,F Narga Helm R,F Narga Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
185,F Naja Turban R,F Naja Turban R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
186,F Garuga Hood R,F Garuga Hood R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
187,F Uragaan Helm R,F Uragaan Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
188,F Seltas Head R,F Seltas Head R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
189,F Rathalos Helm R,F Rathalos Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
190,F Lagia Triad R,F Lagia Triad R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
191,F Zinogre Helm R,F Zinogre Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
193,F Kushala Glower S,F Kushala Glower S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
194,F Genie Helm S,F Genie Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
195,F Kaiser Crown,F Kaiser Crown,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
196,F Akantor Visage,F Akantor Visage,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
197,F Ukanlos Visage,F Ukanlos Visage,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
198,F Majestic Crown,F Majestic Crown,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
199,F Escador Wisdom,F Escador Wisdom,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
200,F Mizutsune Kasa R,F Mizutsune Kasa R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
201,F Astalos Mask R,F Astalos Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
202,F Gammoth Collar R,F Gammoth Collar R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
203,F Glavenus Helm R,F Glavenus Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
204,F Agnaktor Helm R,F Agnaktor Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
205,F Gore Horror R,F Gore Horror R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
206,F Seregios Helm R,F Seregios Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
207,F Duram Helm R,F Duram Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
208,F Tigrex Helm R,F Tigrex Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
209,F Brachy Head R,F Brachy Head R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
210,F Puppeteer Mask R,F Puppeteer Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
211,F Vangis Helm R,F Vangis Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
212,F Strange Helm,F Strange Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
213,F Strange Helm S,F Strange Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
214,F Redhelm Helm,F Redhelm Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
215,F Redhelm Helm S,F Redhelm Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
216,F Snowbaron Helm,F Snowbaron Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
217,F Snowbaron Helm S,F Snowbaron Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
218,F Stonefist Mask,F Stonefist Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
219,F Stonefist Mask S,F Stonefist Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
220,F Dreadqueen Helm,F Dreadqueen Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
221,F Dreadqueen Helm S,F Dreadqueen Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
222,F Drilltusk Horn,F Drilltusk Horn,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
223,F Drilltusk Horn S,F Drilltusk Horn S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
224,F Silverwind Helm,F Silverwind Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
225,F Silverwind Helm S,F Silverwind Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
226,F Crystalbeard Helm,F Crystalbeard Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
227,F Crystalbeard Helm S,F Crystalbeard Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
228,F Deadeye Hood,F Deadeye Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
229,F Deadeye Hood S,F Deadeye Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
230,F Dreadking Helm,F Dreadking Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
231,F Dreadking Helm S,F Dreadking Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
232,F Thunderlord Helm,F Thunderlord Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
