id,name,english,source,rarity,max_level
40,Twin Acrus,Twin Acrus,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,8
41,Snow Slicers,Snow Slicers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,8
42,Maulagombs,Maulagombs,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
43,Dual Battleaxes,Dual Battleaxes,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,9
44,Vprey Claws,Vprey Claws,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1,7
45,Snow Venom,Snow Venom,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,8
46,Whirlitwists,Whirlitwists,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,6
47,Whirlitorture,Whirlitorture,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,6
48,Kut-Ku Pair,Kut-Ku Pair,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,9
49,Raven Tessen,Raven Tessen,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
50,Wicked Tessen,Wicked Tessen,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
51,Twin Bolts,Twin Bolts,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
52,Giant's Daggers,Giant's Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
53,Morning Dawn,Morning Dawn,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
54,Smoldering Cities,Smoldering Cities,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
55,Fledderklauen,Fledderklauen,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
56,Les Apôtres,Les Apôtres,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,8
57,Twin Nails,Twin Nails,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
58,Suzuka Takamaru,Suzuka Takamaru,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,7
59,Wrath & Rancor,Wrath & Rancor,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
60,Consummate Pair,Consummate Pair,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
61,Chasm Blades,Chasm Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
62,Astral Gemini,Astral Gemini,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
63,Akantor Blades,Akantor Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
64,Ukanlos Ruinblades,Ukanlos Ruinblades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
65,Stormwind Fans,Stormwind Fans,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
66,Worn Blades,Worn Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,7
67,Enduring Schism,Enduring Schism,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
68,Hi Twin Daggers,Hi Twin Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
69,Black Twin Daggers,Black Twin Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
70,Yukumo Duo,Yukumo Duo,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1,8
71,Pure Yukumo Duo,Pure Yukumo Duo,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
72,Wycademy Blades,Wycademy Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
73,Heroic Twins,Heroic Twins,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
74,Guild Knight Sabers,Guild Knight Sabers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,6
75,Addled Beers,Addled Beers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
76,Pokke Mittens,Pokke Mittens,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
77,White Dango,White Dango,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
78,Spicy Dango,Spicy Dango,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
79,Tengu Dango,Tengu Dango,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
80,Glutton's Tools,Glutton's Tools,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
81,Stewbry Stirfoils,Stewbry Stirfoils,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
82,Qornu Waga,Qornu Waga,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
83,Shaka Scarecrows,Shaka Scarecrows,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
84,Felyne and Melynx,Felyne and Melynx,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
85,Felyne Claws,Felyne Claws,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
86,Daora Blades,Daora Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,7
87,Crimson Daggers,Crimson Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
88,Blackhare Daggers,Blackhare Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
89,Pincher Daggers,Pincher Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
90,Royal Daggers,Royal Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
91,Nightfall Daggers,Nightfall Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
92,Hardened Daggers,Hardened Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
93,Raiden Daggers,Raiden Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
94,Seize Slicers,Seize Slicers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
95,Enflamed Slicers,Enflamed Slicers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
96,Pirate Edges J,Pirate Edges J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
97,Exploding Blades,Exploding Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
98,Baki Combat Jutsu,Baki Combat Jutsu,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
99,Twin Star Blades,Twin Star Blades,mhxx-romfs-game-array+mhxx-reviewed-game-only-translation,0,5
100,Fan Club Fans,Fan Club Fans,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
101,Goldblades,Goldblades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
102,Silverwing Blades,Silverwing Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,6
103,Twin Revolt,Twin Revolt,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
104,Impermanence,Impermanence,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
105,Elderfrost Blades,Elderfrost Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
106,Massacre Spines,Massacre Spines,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
107,Razor Dissectors,Razor Dissectors,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
108,Flaming Pair,Flaming Pair,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
109,Ebonblood Twindrakes,Ebonblood Twindrakes,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
110,Ultimus Celestials,Ultimus Celestials,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
111,Lightbreak Twins,Lightbreak Twins,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
112,Apostel/Sorcière,Apostel/Sorcière,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
113,Diablos Bashers,Diablos Bashers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
114,Pink Maracas,Pink Maracas,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,6
115,Giaprey Claws,Giaprey Claws,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,6
116,Blizzarioths,Blizzarioths,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
117,Ignis Noire,Ignis Noire,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
118,Verdant Slashers,Verdant Slashers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8,3
119,Research Spikes,Research Spikes,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
120,Cercatore Talea,Cercatore Talea,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
121,Ace Blades,Ace Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
122,Luzio Saurel,Luzio Saurel,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
123,Elder Daggers,Elder Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8,3
124,Jinrai Works,Jinrai Works,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
125,Light Sword Cypher,Light Sword Cypher,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,4
