id,name,english,source
34,Sharpener,Sharpener,mhxx-romfs-game-array+mhxx-dex-1.0
35,Handicraft,Handicraft,mhxx-romfs-game-array+mhxx-dex-1.0
36,Sharpness,Sharpness,mhxx-romfs-game-array+mhxx-dex-1.0
37,Fencing,Fencing,mhxx-romfs-game-array+mhxx-dex-1.0
38,Grinder,Grinder,mhxx-romfs-game-array+mhxx-dex-1.0
39,Blunt,Blunt,mhxx-romfs-game-array+mhxx-dex-1.0
40,Crit Draw,Crit Draw,mhxx-romfs-game-array+mhxx-dex-1.0
41,Punish Draw,Punish Draw,mhxx-romfs-game-array+mhxx-dex-1.0
42,Sheathing,Sheathing,mhxx-romfs-game-array+mhxx-dex-1.0
43,Sheathe Sharpen,Sheathe Sharpen,mhxx-romfs-game-array+mhxx-dex-1.0
44,Bladescale,Bladescale,mhxx-romfs-game-array+mhxx-dex-1.0
45,Reload Spd,Reload Spd,mhxx-romfs-game-array+mhxx-dex-1.0
46,Recoil,Recoil,mhxx-romfs-game-array+mhxx-dex-1.0
47,Precision,Precision,mhxx-romfs-game-array+mhxx-dex-1.0
48,Normal Up,Normal Up,mhxx-romfs-game-array+mhxx-dex-1.0
49,Pierce Up,Pierce Up,mhxx-romfs-game-array+mhxx-dex-1.0
50,Pellet Up,Pellet Up,mhxx-romfs-game-array+mhxx-dex-1.0
51,Heavy Up,Heavy Up,mhxx-romfs-game-array+mhxx-dex-1.0
52,Normal S+,Normal S+,mhxx-romfs-game-array+mhxx-dex-1.0
53,Pierce S+,Pierce S+,mhxx-romfs-game-array+mhxx-dex-1.0
54,Pellet S+,Pellet S+,mhxx-romfs-game-array+mhxx-dex-1.0
55,Crag S+,Crag S+,mhxx-romfs-game-array+mhxx-dex-1.0
56,Clust S+,Clust S+,mhxx-romfs-game-array+mhxx-dex-1.0
57,Poison C+,Poison C+,mhxx-romfs-game-array+mhxx-dex-1.0
58,Para C+,Para C+,mhxx-romfs-game-array+mhxx-dex-1.0
59,Sleep C+,Sleep C+,mhxx-romfs-game-array+mhxx-dex-1.0
60,Power C+,Power C+,mhxx-romfs-game-array+mhxx-dex-1.0
61,Elem C+,Elem C+,mhxx-romfs-game-array+mhxx-dex-1.0
62,C.Range C+,C.Range C+,mhxx-romfs-game-array+mhxx-dex-1.0
63,Exhaust C+,Exhaust C+,mhxx-romfs-game-array+mhxx-dex-1.0
64,Blast C+,Blast C+,mhxx-romfs-game-array+mhxx-dex-1.0
65,Rapid Fire,Rapid Fire,mhxx-romfs-game-array+mhxx-dex-1.0
66,Dead Eye,Dead Eye,mhxx-romfs-game-array+mhxx-dex-1.0
67,Loading,Loading,mhxx-romfs-game-array+mhxx-dex-1.0
68,Haphazard,Haphazard,mhxx-romfs-game-array+mhxx-dex-1.0
69,Ammo Saver,Ammo Saver,mhxx-romfs-game-array+mhxx-dex-1.0
70,Expert,Expert,mhxx-romfs-game-array+mhxx-dex-1.0
71,Tenderizer,Tenderizer,mhxx-romfs-game-array+mhxx-dex-1.0
72,Chain Crit,Chain Crit,mhxx-romfs-game-array+mhxx-dex-1.0
73,Crit Status,Crit Status,mhxx-romfs-game-array+mhxx-dex-1.0
74,Crit Element,Crit Element,mhxx-romfs-game-array+mhxx-dex-1.0
75,Critical Up,Critical Up,mhxx-romfs-game-array+mhxx-dex-1.0
76,Negative Crit,Negative Crit,mhxx-romfs-game-array+mhxx-dex-1.0
77,FastCharge,FastCharge,mhxx-romfs-game-array+mhxx-dex-1.0
78,Stamina,Stamina,mhxx-romfs-game-array+mhxx-dex-1.0
79,Constitution,Constitution,mhxx-romfs-game-array+mhxx-dex-1.0
80,Stam Recov,Stam Recov,mhxx-romfs-game-array+mhxx-dex-1.0
81,Distance Runner,Distance Runner,mhxx-romfs-game-array+mhxx-dex-1.0
82,Evasion,Evasion,mhxx-romfs-game-array+mhxx-dex-1.0
83,Evade Dist,Evade Dist,mhxx-romfs-game-array+mhxx-dex-1.0
84,Bubble,Bubble,mhxx-romfs-game-array+mhxx-dex-1.0
85,Guard,Guard,mhxx-romfs-game-array+mhxx-dex-1.0
86,Guard Up,Guard Up,mhxx-romfs-game-array+mhxx-dex-1.0
87,KO,KO,mhxx-romfs-game-array+mhxx-dex-1.0
88,Stam Drain,Stam Drain,mhxx-romfs-game-array+mhxx-dex-1.0
89,Maestro,Maestro,mhxx-romfs-game-array+mhxx-dex-1.0
90,Artillery,Artillery,mhxx-romfs-game-array+mhxx-dex-1.0
91,Destroyer,Destroyer,mhxx-romfs-game-array+mhxx-dex-1.0
92,Bomb Boost,Bomb Boost,mhxx-romfs-game-array+mhxx-dex-1.0
93,Gloves Off,Gloves Off,mhxx-romfs-game-array+mhxx-dex-1.0
94,Spirit,Spirit,mhxx-romfs-game-array+mhxx-dex-1.0
95,Unscathed,Unscathed,mhxx-romfs-game-array+mhxx-dex-1.0
96,Chance,Chance,mhxx-romfs-game-array+mhxx-dex-1.0
97,Dragon Spirit,Dragon Spirit,mhxx-romfs-game-array+mhxx-dex-1.0
98,Potential,Potential,mhxx-romfs-game-array+mhxx-dex-1.0
99,Survivor,Survivor,mhxx-romfs-game-array+mhxx-dex-1.0
100,Furor,Furor,mhxx-romfs-game-array+mhxx-dex-1.0
101,Crisis,Crisis,mhxx-romfs-game-array+mhxx-dex-1.0
102,Guts,Guts,mhxx-romfs-game-array+mhxx-dex-1.0
103,Sense,Sense,mhxx-romfs-game-array+mhxx-dex-1.0
104,Team Player,Team Player,mhxx-romfs-game-array+mhxx-dex-1.0
105,TeamLeader,TeamLeader,mhxx-romfs-game-array+mhxx-dex-1.0
106,Mounting,Mounting,mhxx-romfs-game-array+mhxx-dex-1.0
107,Vault,Vault,mhxx-romfs-game-array+mhxx-dex-1.0
108,Insight,Insight,mhxx-romfs-game-array+mhxx-dex-1.0
109,Endurance,Endurance,mhxx-romfs-game-array+mhxx-dex-1.0
110,Prolong SP,Prolong SP,mhxx-romfs-game-array+mhxx-dex-1.0
111,Psychic,Psychic,mhxx-romfs-game-array+mhxx-dex-1.0
112,Perception,Perception,mhxx-romfs-game-array+mhxx-dex-1.0
113,Ranger,Ranger,mhxx-romfs-game-array+mhxx-dex-1.0
114,Transporter,Transporter,mhxx-romfs-game-array+mhxx-dex-1.0
115,Protection,Protection,mhxx-romfs-game-array+mhxx-dex-1.0
116,Hero Shield,Hero Shield,mhxx-romfs-game-array+mhxx-dex-1.0
117,Rec Level,Rec Level,mhxx-romfs-game-array+mhxx-dex-1.0
118,Rec Speed,Rec Speed,mhxx-romfs-game-array+mhxx-dex-1.0
119,Lasting Pwr,Lasting Pwr,mhxx-romfs-game-array+mhxx-dex-1.0
120,Wide-Range,Wide-Range,mhxx-romfs-game-array+mhxx-dex-1.0
121,Hunger,Hunger,mhxx-romfs-game-array+mhxx-dex-1.0
122,Gluttony,Gluttony,mhxx-romfs-game-array+mhxx-dex-1.0
123,Eating,Eating,mhxx-romfs-game-array+mhxx-dex-1.0
124,Light Eater,Light Eater,mhxx-romfs-game-array+mhxx-dex-1.0
125,Carnivore,Carnivore,mhxx-romfs-game-array+mhxx-dex-1.0
126,Mycology,Mycology,mhxx-romfs-game-array+mhxx-dex-1.0
127,Botany,Botany,mhxx-romfs-game-array+mhxx-dex-1.0
128,Combo Rate,Combo Rate,mhxx-romfs-game-array+mhxx-dex-1.0
129,Combo Plus,Combo Plus,mhxx-romfs-game-array+mhxx-dex-1.0
130,Speed Setup,Speed Setup,mhxx-romfs-game-array+mhxx-dex-1.0
131,Gathering,Gathering,mhxx-romfs-game-array+mhxx-dex-1.0
132,Honey,Honey,mhxx-romfs-game-array+mhxx-dex-1.0
133,Charmer,Charmer,mhxx-romfs-game-array+mhxx-dex-1.0
134,Whim,Whim,mhxx-romfs-game-array+mhxx-dex-1.0
135,Fate,Fate,mhxx-romfs-game-array+mhxx-dex-1.0
136,Carving,Carving,mhxx-romfs-game-array+mhxx-dex-1.0
137,Capturer,Capturer,mhxx-romfs-game-array+mhxx-dex-1.0
138,Bherna,Bherna,mhxx-romfs-game-array+mhxx-dex-1.0
139,Kokoto,Kokoto,mhxx-romfs-game-array+mhxx-dex-1.0
140,Pokke,Pokke,mhxx-romfs-game-array+mhxx-dex-1.0
141,Yukumo,Yukumo,mhxx-romfs-game-array+mhxx-dex-1.0
142,Soaratorium,Soaratorium,mhxx-romfs-game-array+mhxx-dex-1.0
143,Flying Pub,Flying Pub,mhxx-romfs-game-array+mhxx-dex-1.0
144,Redhelm,Redhelm,mhxx-romfs-game-array+mhxx-dex-1.0
145,Snowbaron,Snowbaron,mhxx-romfs-game-array+mhxx-dex-1.0
146,Stonefist,Stonefist,mhxx-romfs-game-array+mhxx-dex-1.0
147,Drilltusk,Drilltusk,mhxx-romfs-game-array+mhxx-dex-1.0
148,Dreadqueen,Dreadqueen,mhxx-romfs-game-array+mhxx-dex-1.0
149,C.beard,C.beard,mhxx-romfs-game-array+mhxx-dex-1.0
150,Silverwind,Silverwind,mhxx-romfs-game-array+mhxx-dex-1.0
151,Deadeye,Deadeye,mhxx-romfs-game-array+mhxx-dex-1.0
152,Dreadking,Dreadking,mhxx-romfs-game-array+mhxx-dex-1.0
153,Thunderlord,Thunderlord,mhxx-romfs-game-array+mhxx-dex-1.0
154,Grimclaw,Grimclaw,mhxx-romfs-game-array+mhxx-dex-1.0
155,Hellblade,Hellblade,mhxx-romfs-game-array+mhxx-dex-1.0
156,Nightcloak,Nightcloak,mhxx-romfs-game-array+mhxx-dex-1.0
157,Rustrazor,Rustrazor,mhxx-romfs-game-array+mhxx-dex-1.0
158,Soulseer,Soulseer,mhxx-romfs-game-array+mhxx-dex-1.0
159,Boltreaver,Boltreaver,mhxx-romfs-game-array+mhxx-dex-1.0
160,Elderfrost,Elderfrost,mhxx-romfs-game-array+mhxx-dex-1.0
161,Bloodbath,Bloodbath,mhxx-romfs-game-array+mhxx-dex-1.0
162,Redhelm X,Redhelm X,mhxx-romfs-game-array+mhxx-dex-1.0
163,Snowbaron X,Snowbaron X,mhxx-romfs-game-array+mhxx-dex-1.0
164,Stonefist X,Stonefist X,mhxx-romfs-game-array+mhxx-dex-1.0
165,Drilltusk X,Drilltusk X,mhxx-romfs-game-array+mhxx-dex-1.0
166,Dreadqueen X,Dreadqueen X,mhxx-romfs-game-array+mhxx-dex-1.0
167,Crystalbeard X,Crystalbeard X,mhxx-romfs-game-array+mhxx-dex-1.0
168,Silverwind X,Silverwind X,mhxx-romfs-game-array+mhxx-dex-1.0
169,Deadeye X,Deadeye X,mhxx-romfs-game-array+mhxx-dex-1.0
170,Dreadking X,Dreadking X,mhxx-romfs-game-array+mhxx-dex-1.0
171,Thunderlord X,Thunderlord X,mhxx-romfs-game-array+mhxx-dex-1.0
172,Grimclaw X,Grimclaw X,mhxx-romfs-game-array+mhxx-dex-1.0
173,Hellblade X,Hellblade X,mhxx-romfs-game-array+mhxx-dex-1.0
174,Nightcloak X,Nightcloak X,mhxx-romfs-game-array+mhxx-dex-1.0
175,Rustrazor X,Rustrazor X,mhxx-romfs-game-array+mhxx-dex-1.0
176,Soulseer X,Soulseer X,mhxx-romfs-game-array+mhxx-dex-1.0
177,Boltreaver X,Boltreaver X,mhxx-romfs-game-array+mhxx-dex-1.0
178,Elderfrost X,Elderfrost X,mhxx-romfs-game-array+mhxx-dex-1.0
179,Bloodbath X,Bloodbath X,mhxx-romfs-game-array+mhxx-dex-1.0
180,D. Fencing,D. Fencing,mhxx-romfs-game-array+mhxx-dex-1.0
181,Edge Lore,Edge Lore,mhxx-romfs-game-array+mhxx-dex-1.0
182,PowerEater,PowerEater,mhxx-romfs-game-array+mhxx-dex-1.0
183,Mechanic,Mechanic,mhxx-romfs-game-array+mhxx-dex-1.0
184,Brawn,Brawn,mhxx-romfs-game-array+mhxx-dex-1.0
185,Prayer,Prayer,mhxx-romfs-game-array+mhxx-dex-1.0
186,Covert,Covert,mhxx-romfs-game-array+mhxx-dex-1.0
187,Edgemaster,Edgemaster,mhxx-romfs-game-array+mhxx-dex-1.0
188,SteadyHand,SteadyHand,mhxx-romfs-game-array+mhxx-dex-1.0
189,Status Res,Status Res,mhxx-romfs-game-array+mhxx-dex-1.0
190,Fury,Fury,mhxx-romfs-game-array+mhxx-dex-1.0
191,Nimbleness,Nimbleness,mhxx-romfs-game-array+mhxx-dex-1.0
192,Readiness,Readiness,mhxx-romfs-game-array+mhxx-dex-1.0
193,Resilience,Resilience,mhxx-romfs-game-array+mhxx-dex-1.0
194,Brutality,Brutality,mhxx-romfs-game-array+mhxx-dex-1.0
195,Stalwart,Stalwart,mhxx-romfs-game-array+mhxx-dex-1.0
196,Prudence,Prudence,mhxx-romfs-game-array+mhxx-dex-1.0
197,Amplify,Amplify,mhxx-romfs-game-array+mhxx-dex-1.0
198,Hoarding,Hoarding,mhxx-romfs-game-array+mhxx-dex-1.0
199,Avarice,Avarice,mhxx-romfs-game-array+mhxx-dex-1.0
200,Anti-Kushala,Anti-Kushala,mhxx-romfs-game-array+mhxx-dex-1.0
201,Anti-Chameleos,Anti-Chameleos,mhxx-romfs-game-array+mhxx-dex-1.0
202,Anti-Teostra,Anti-Teostra,mhxx-romfs-game-array+mhxx-dex-1.0
203,Torso Up,Torso Up,mhxx-romfs-game-array+mhxx-dex-1.0
204,Secret Arts,Secret Arts,mhxx-romfs-game-array+mhxx-dex-1.0
205,Talisman Boost,Talisman Boost,mhxx-romfs-game-array+mhxx-dex-1.0
