id,name,english,source,rarity,max_level
19,Golden Crescent,Golden Crescent,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
20,The Shredder,The Shredder,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,7
21,Dream Captor,Dream Captor,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,9
22,Scissor Axe,Scissor Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,8
23,Exoskeleton Axe,Exoskeleton Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1,7
24,Bone Axe,Bone Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1,11
25,Usurper's Downpour,Usurper's Downpour,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
26,Power Gasher,Power Gasher,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
27,Vavoom Axe,Vavoom Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,7
28,Vavoom Vengeance,Vavoom Vengeance,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
29,Rath Flame Splitter,Rath Flame Splitter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,8
30,Rathsplicer,Rathsplicer,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
31,Hidden Axe,Hidden Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,8
32,Ludroth Axe,Ludroth Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,8
33,Finslash,Finslash,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,6
34,Bruiser Axe,Bruiser Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,7
35,Wild Axe,Wild Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1,8
36,Rex Slasher,Rex Slasher,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
37,Fire Tempest,Fire Tempest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,6
38,Flickaxe,Flickaxe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,7
39,Flicker Axe,Flicker Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
40,Binding Roller,Binding Roller,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,8
41,Voltaic Axe,Voltaic Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
42,Giant's Axe,Giant's Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
43,Fond Farewell,Fond Farewell,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
44,Scorching Drafa,Scorching Drafa,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
45,Eisenleib,Eisenleib,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
46,La Guillotine,La Guillotine,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,8
47,Peal,Peal,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,8
48,Daora's Farasa,Daora's Farasa,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
49,Waxglare Wand,Waxglare Wand,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
50,Undying Axe,Undying Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,6
51,Demonlord Axe,Demonlord Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
52,Tyrannos,Tyrannos,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
53,Saligia Vileaxe,Saligia Vileaxe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
54,Skeletal Axe,Skeletal Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
55,Polaris Skalvia,Polaris Skalvia,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
56,Akantor Switch Axe,Akantor Switch Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
57,Murkham Axe,Murkham Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
58,Dark Switch Axe,Dark Switch Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
59,Cloudburst Axe,Cloudburst Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
60,Worn Switch Axe,Worn Switch Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,7
61,Mundus Altus,Mundus Altus,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
62,Teostra's Arx,Teostra's Arx,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
63,Rough Edge,Rough Edge,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,8
64,Black Axe,Black Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
65,Yukumo Switch Axe,Yukumo Switch Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1,8
66,Yukumo Pure Axe,Yukumo Pure Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
67,Gouda Axe,Gouda Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,7
68,Wycademy Axe,Wycademy Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
69,Arctic Ledge,Arctic Ledge,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
70,Grim Cat,Grim Cat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
71,Infernal Axe,Infernal Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
72,Black Belt Axe,Black Belt Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
73,Crimson Axe,Crimson Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
74,Blackhare Axe,Blackhare Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
75,Pincher Axe,Pincher Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
76,Royal Axe,Royal Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
77,Pierce Axe,Pierce Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
78,Nightfall Axe,Nightfall Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
79,Geode Axe,Geode Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
80,Tomb Axe,Tomb Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
81,Raiden Axe,Raiden Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
82,Seize Axe,Seize Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
83,Magma Axe,Magma Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
84,Switch Fox,Switch Fox,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
85,Raikou Works,Raikou Works,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
86,Pirate Axe J,Pirate Axe J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
87,Goldaxe,Goldaxe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
88,Silverwing Switch Axe,Silverwing Switch Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,6
89,Zephra Axe,Zephra Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
90,Deep Yearning,Deep Yearning,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
91,Elderfrost Switch Axe,Elderfrost Switch Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
92,Massacre Hatchet,Massacre Hatchet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
93,Cloaked Kaleidos,Cloaked Kaleidos,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
94,Dragon Ripper,Dragon Ripper,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
95,Ruiner's Bane,Ruiner's Bane,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
96,Fatalis Force,Fatalis Force,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
97,Lightbreak Axe,Lightbreak Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
98,Körper/Esprit,Körper/Esprit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
99,Axe Semper Tyrannis,Axe Semper Tyrannis,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
100,Golba Vandal,Golba Vandal,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,6
101,Amber Slash,Amber Slash,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,4
102,Galefrost,Galefrost,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
103,Assault Axe,Assault Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,6
104,Beak Axe,Beak Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,6
105,Research Axe,Research Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
106,Inceadeus,Inceadeus,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
107,Gorgonzola Axe,Gorgonzola Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8,3
108,Elder Axe,Elder Axe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8,3
109,Red Tomahawk,Red Tomahawk,mhxx-romfs-game-array+mhxx-reviewed-game-only-translation,0,4
