id,name,english,source,rarity,slots
36,Hornetaur Vest,Hornetaur Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,0
37,Bnahabra Suit,Bnahabra Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
38,Bnahabra Vest,Bnahabra Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
41,Mosswine Vest,Mosswine Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
42,Rhenoplos Mail,Rhenoplos Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,0
43,Rhenoplos Vest,Rhenoplos Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,0
44,Bulldrome Mail,Bulldrome Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
45,Bulldrome Vest,Bulldrome Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
47,Arzuros Mail,Arzuros Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,0
48,Arzuros Vest,Arzuros Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,0
49,Cephalos Mail,Cephalos Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
50,Cephalos Vest,Cephalos Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
51,Derring Jacket,Derring Jacket,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
52,Alloy Mail,Alloy Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
53,Alloy Vest,Alloy Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
54,Battle Mail,Battle Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
55,Battle Vest,Battle Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
56,Ingot Mail,Ingot Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
57,Ingot Vest,Ingot Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
58,High Metal Mail,High Metal Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
59,High Metal Vest,High Metal Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
62,Melahoa Jacket,Melahoa Jacket,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
63,Melahoa Stalk,Melahoa Stalk,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
64,Makluva Cover,Makluva Cover,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
65,Makluva Scale,Makluva Scale,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
66,Bistro Suit,Bistro Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
67,Bistro Vest,Bistro Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
68,Obituary Thorax,Obituary Thorax,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
69,Obituary Pleuron,Obituary Pleuron,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
70,Butterfly Thorax,Butterfly Thorax,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
71,Butterfly Pleuron,Butterfly Pleuron,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
72,Death Stench Muscle,Death Stench Muscle,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
73,Death Stench Heart,Death Stench Heart,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
74,Acorn Mail,Acorn Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
75,Acorn Vest,Acorn Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
76,Mosgharl Ribplate,Mosgharl Ribplate,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
77,Mosgharl Ribguard,Mosgharl Ribguard,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
78,Edel Ribplate,Edel Ribplate,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
79,Edel Ribguard,Edel Ribguard,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
80,Skalda Thorax,Skalda Thorax,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
81,Skalda Pleuron,Skalda Pleuron,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
82,Spio Thorax,Spio Thorax,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
83,Spio Pleuron,Spio Pleuron,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
84,Droth Mail,Droth Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
85,Droth Vest,Droth Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
86,Uroktor Torso,Uroktor Torso,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
87,Uroktor Vest,Uroktor Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
90,Moofah Suit,Moofah Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
91,Moofah Jacket,Moofah Jacket,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
93,Velociprey Body,Velociprey Body,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
94,Velociprey Suit,Velociprey Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
95,Genprey Body,Genprey Body,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
96,Genprey Suit,Genprey Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
97,Ioprey Body,Ioprey Body,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
98,Ioprey Wear,Ioprey Wear,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
99,Remobra Suit,Remobra Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
100,Remobra Wear,Remobra Wear,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
101,Ioprey Mail,Ioprey Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
102,Ioprey Vest,Ioprey Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
103,Kut-Ku Mail,Kut-Ku Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
104,Kut-Ku Vest,Kut-Ku Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
105,Lagombi Mail,Lagombi Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
106,Lagombi Vest,Lagombi Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
107,Gypceros Mail,Gypceros Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
108,Gypceros Vest,Gypceros Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
109,Tetsucabra Mail,Tetsucabra Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
110,Tetsucabra Vest,Tetsucabra Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
111,Hermitaur Mail,Hermitaur Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
112,Hermitaur Vest,Hermitaur Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
113,Volvidon Mail,Volvidon Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
114,Volvidon Vest,Volvidon Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
115,Ludroth Mail,Ludroth Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
116,Ludroth Vest,Ludroth Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
117,Malfestio Mail,Malfestio Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
118,Malfestio Vest,Malfestio Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
119,Khezu Mail,Khezu Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
120,Khezu Vest,Khezu Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
121,Rathian Mail,Rathian Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
122,Rathian Vest,Rathian Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
123,Nibelsnarf Mail,Nibelsnarf Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
124,Nibelsnarf Vest,Nibelsnarf Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
125,Blango Mail,Blango Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
126,Blango Vest,Blango Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
127,Ceanataur Mail,Ceanataur Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
128,Ceanataur Vest,Ceanataur Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
129,Najarala Mail,Najarala Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
130,Najarala Vest,Najarala Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
131,Nargacuga Mail,Nargacuga Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
132,Nargacuga Vest,Nargacuga Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
133,Scholarly Suit,Scholarly Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
134,Scholarly Vest,Scholarly Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
135,Vaik Mail,Vaik Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
136,Vaik Vest,Vaik Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
139,Aelucanth Thorax,Aelucanth Thorax,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
140,Aelucanth Pleuron,Aelucanth Pleuron,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
141,Rhopessa Thorax,Rhopessa Thorax,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
142,Rhopessa Pleuron,Rhopessa Pleuron,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
143,Artian Mail,Artian Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
144,Artian Vest,Artian Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
145,Garuga Mail,Garuga Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
146,Garuga Vest,Garuga Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
148,Uragaan Mail,Uragaan Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
149,Uragaan Vest,Uragaan Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
150,Rathalos Mail,Rathalos Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
151,Rathalos Vest,Rathalos Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
152,Lagiacrus Mail,Lagiacrus Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
153,Lagiacrus Vest,Lagiacrus Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
154,Zinogre Mail,Zinogre Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
155,Zinogre Vest,Zinogre Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
156,Mizutsune Mail,Mizutsune Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
157,Mizutsune Vest,Mizutsune Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
158,Astalos Mail,Astalos Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
159,Astalos Vest,Astalos Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
160,Gammoth Mail,Gammoth Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
161,Gammoth Vest,Gammoth Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
162,Glavenus Mail,Glavenus Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
163,Glavenus Vest,Glavenus Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
164,Gore Mail,Gore Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
165,Gore Vest,Gore Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
166,Regios Mail,Regios Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
167,Regios Vest,Regios Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
168,Tigrex Mail,Tigrex Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
169,Tigrex Vest,Tigrex Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
170,Kirin Jacket,Kirin Jacket,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
171,Kirin Cape,Kirin Cape,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
172,Brachydios Mail,Brachydios Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
173,Brachydios Vest,Brachydios Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
174,Arc Mail,Arc Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
175,Storge Mail,Storge Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
176,Arc Vest,Arc Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
177,Storge Vest,Storge Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
178,Kushala Cista,Kushala Cista,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
179,Kushala Vise,Kushala Vise,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
180,Mizuha Guards,Mizuha Guards,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
181,Cham Camise,Cham Camise,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
182,Kaiser Mail,Kaiser Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
183,Kaiser Vest,Kaiser Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
184,Skeletal Sternum,Skeletal Sternum,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
185,Decayed Sternum,Decayed Sternum,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
186,Black Hide,Black Hide,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
187,Black Skin,Black Skin,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
188,Black Belt Mail,Black Belt Mail,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
189,Black Belt Vest,Black Belt Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
190,Guild Bard Bolero,Guild Bard Bolero,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
191,Guild Bard Vest,Guild Bard Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
192,Maiden's Suit,Maiden's Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
193,French Maid Vest,French Maid Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
194,Helper Suit,Helper Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
195,Healer Vest,Healer Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
196,Dianthus Jacket,Dianthus Jacket,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
197,Campanile Jacket,Campanile Jacket,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
198,Bath Robe,Bath Robe,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
199,Gourmew Suit,Gourmew Suit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
200,Gourmew Vest,Gourmew Vest,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
201,Leather Mail S,Leather Mail S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,0
202,Chainmail Armor S,Chainmail Armor S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
203,Bherna Mail S,Bherna Mail S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,2
204,Bherna Vest S,Bherna Vest S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,2
205,Hunting Mail S,Hunting Mail S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,0
206,Hunting Vest S,Hunting Vest S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,0
207,Mafumofu Suit S,Mafumofu Suit S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,0
208,Mafumofu Jacket S,Mafumofu Jacket S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,0
209,Yukumo Sky Dogi,Yukumo Sky Dogi,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,0
210,Yukumo Land Dogi,Yukumo Land Dogi,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,0
