id,name,english,source,rarity,slots
38,Bnahabra Coat,Bnahabra Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,0
41,Mosswine Hip,Mosswine Hip,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,2
42,Rhenoplos Coil,Rhenoplos Coil,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
43,Rhenoplos Coat,Rhenoplos Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
44,Bulldrome Faulds,Bulldrome Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
45,Bulldrome Coat,Bulldrome Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
47,Arzuros Faulds,Arzuros Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,3
48,Arzuros Coat,Arzuros Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,3
49,Cephalos Tassets,Cephalos Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
50,Cephalos Coat,Cephalos Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,1,1
51,Derring Belt,Derring Belt,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
52,Alloy Coil,Alloy Coil,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
53,Alloy Coat,Alloy Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
54,Battle Tassets,Battle Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
55,Battle Coat,Battle Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
56,Ingot Coil,Ingot Coil,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
57,Ingot Coat,Ingot Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
58,High Metal Tassets,High Metal Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
59,High Metal Coat,High Metal Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
62,Melahoa Folia,Melahoa Folia,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
63,Melahoa Trunk,Melahoa Trunk,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
64,Makluva Coil,Makluva Coil,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
65,Makluva Fin,Makluva Fin,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
66,Bistro Sarong,Bistro Sarong,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
67,Bistro Apron,Bistro Apron,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
68,Obituary Elytra,Obituary Elytra,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
69,Obituary Alae,Obituary Alae,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
70,Butterfly Elytra,Butterfly Elytra,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
71,Butterfly Alae,Butterfly Alae,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
72,Death Stench Bowels,Death Stench Bowels,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
73,Death Stench Belly,Death Stench Belly,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
76,Mosgharl Folia,Mosgharl Folia,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
77,Mosgharl Fronds,Mosgharl Fronds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
78,Edel Folia,Edel Folia,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
79,Edel Fronds,Edel Fronds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
80,Skalda Elytra,Skalda Elytra,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
81,Skalda Alae,Skalda Alae,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
82,Spio Elytra,Spio Elytra,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
83,Spio Alae,Spio Alae,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
84,Droth Faulds,Droth Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
85,Droth Coat,Droth Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
86,Uroktor Tassets,Uroktor Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
87,Uroktor Coat,Uroktor Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
90,Moofah Coil,Moofah Coil,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
91,Moofah Coat,Moofah Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
99,Remobra Belt,Remobra Belt,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
100,Remobra Band,Remobra Band,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
101,Ioprey Tassets,Ioprey Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
102,Ioprey Coat,Ioprey Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
103,Kut-Ku Tassets,Kut-Ku Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
104,Kut-Ku Coat,Kut-Ku Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
105,Lagombi Faulds,Lagombi Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
106,Lagombi Coat,Lagombi Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
107,Gypceros Tassets,Gypceros Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
108,Gypceros Coat,Gypceros Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
109,Tetsucabra Faulds,Tetsucabra Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
110,Tetsucabra Coat,Tetsucabra Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
111,Hermitaur Tassets,Hermitaur Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
112,Hermitaur Coat,Hermitaur Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
113,Volvidon Faulds,Volvidon Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
114,Volvidon Coat,Volvidon Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
115,Ludroth Faulds,Ludroth Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
116,Ludroth Coat,Ludroth Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
117,Malfestio Faulds,Malfestio Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
118,Malfestio Coat,Malfestio Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
119,Khezu Tassets,Khezu Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
120,Khezu Coat,Khezu Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
121,Rathian Faulds,Rathian Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
122,Rathian Coat,Rathian Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
123,Nibelsnarf Faulds,Nibelsnarf Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
124,Nibelsnarf Coat,Nibelsnarf Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,2
125,Blango Tassets,Blango Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
126,Blango Coat,Blango Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
127,Ceanataur Tassets,Ceanataur Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
128,Ceanataur Coat,Ceanataur Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,0
129,Najarala Faulds,Najarala Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
130,Najarala Coat,Najarala Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
131,Nargacuga Faulds,Nargacuga Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,3
132,Nargacuga Coat,Nargacuga Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,3
133,Scholarly Sash,Scholarly Sash,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
134,Scholarly Coat,Scholarly Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,2,1
135,Vaik Faulds,Vaik Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
136,Vaik Coat,Vaik Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
139,Aelucanth Elytra,Aelucanth Elytra,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
140,Aelucanth Alae,Aelucanth Alae,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
141,Rhopessa Elytra,Rhopessa Elytra,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
142,Rhopessa Alae,Rhopessa Alae,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
145,Garuga Tassets,Garuga Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
146,Garuga Coat,Garuga Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
148,Uragaan Faulds,Uragaan Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
149,Uragaan Coat,Uragaan Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
150,Rathalos Faulds,Rathalos Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
151,Rathalos Coat,Rathalos Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
152,Lagiacrus Faulds,Lagiacrus Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
153,Lagiacrus Coat,Lagiacrus Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
154,Zinogre Faulds,Zinogre Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
155,Zinogre Coat,Zinogre Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
156,Mizutsune Faulds,Mizutsune Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
157,Mizutsune Coat,Mizutsune Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
158,Astalos Faulds,Astalos Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
159,Astalos Coat,Astalos Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
160,Gammoth Faulds,Gammoth Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
161,Gammoth Coat,Gammoth Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
162,Glavenus Faulds,Glavenus Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
163,Glavenus Coat,Glavenus Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
164,Gore Faulds,Gore Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
165,Gore Coat,Gore Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
166,Regios Tassets,Regios Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
167,Regios Coat,Regios Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
168,Tigrex Tassets,Tigrex Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
169,Tigrex Coat,Tigrex Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
170,Kirin Hoop,Kirin Hoop,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
171,Kirin Shorts,Kirin Shorts,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
172,Brachydios Faulds,Brachydios Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
173,Brachydios Coat,Brachydios Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
174,Arc Faulds,Arc Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
175,Storge Faulds,Storge Faulds,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,2
176,Arc Coat,Arc Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
177,Storge Coat,Storge Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
178,Kushala Cocoon,Kushala Cocoon,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
179,Kushala Wind Wrap,Kushala Wind Wrap,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
180,Mizuha Sash,Mizuha Sash,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
181,Cham Coat,Cham Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
182,Kaiser Tassets,Kaiser Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
183,Kaiser Coat,Kaiser Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
184,Skeletal Hipbone,Skeletal Hipbone,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
185,Decayed Hipbone,Decayed Hipbone,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
186,Black Spine,Black Spine,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
187,Black Scale,Black Scale,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
188,Black Belt Tassets,Black Belt Tassets,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
189,Black Belt Coat,Black Belt Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
190,Guild Bard Coil,Guild Bard Coil,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
191,Guild Bard Coat,Guild Bard Coat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
192,Maiden's Skirt,Maiden's Skirt,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
193,French Maid Frills,French Maid Frills,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
194,Helper Skirt,Helper Skirt,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
195,Healer Frills,Healer Frills,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
196,Dianthus Skirt,Dianthus Skirt,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
197,Campanile Skirt,Campanile Skirt,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,1
199,Gourmew Sarong,Gourmew Sarong,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
200,Gourmew Apron,Gourmew Apron,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,3,0
201,Leather Faulds S,Leather Faulds S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,2
202,Chainmail Faulds S,Chainmail Faulds S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
203,Bherna Belt S,Bherna Belt S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
204,Bherna Coat S,Bherna Coat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
205,Hunting Faulds S,Hunting Faulds S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
206,Hunting Coat S,Hunting Coat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
207,Mafumofu Coil S,Mafumofu Coil S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
208,Mafumofu Coat S,Mafumofu Coat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
209,Yukumo Sky Obi,Yukumo Sky Obi,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,2
210,Yukumo Land Obi,Yukumo Land Obi,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,2
211,Loc Lac Kilt S,Loc Lac Kilt S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
212,Hunter's Faulds S,Hunter's Faulds S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
213,Hunter's Coat S,Hunter's Coat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
214,Hunter's Faulds R,Hunter's Faulds R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
215,Hunter's Coat R,Hunter's Coat R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,1
216,Bone Faulds S,Bone Faulds S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,2
217,Bone Coat S,Bone Coat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,2
218,Light Belt S,Light Belt S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,0
219,Iron Belt S,Iron Belt S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community+mhxx-romfs-native-table,4,0
