id,name,english,source,rarity,max_level
35,Tigrex Tank,Tigrex Tank,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
36,Rathling Gun,Rathling Gun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
37,Thundacrus,Thundacrus,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,6
38,Royal Launcher,Royal Launcher,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,8
39,Hidden Eye,Hidden Eye,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,8
40,Striped Shell,Striped Shell,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1,7
41,Lobster Gun,Lobster Gun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
42,Maelstrom,Maelstrom,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,6
43,Demon's Isle,Demon's Isle,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,8
44,God's Isle,God's Isle,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
45,Astalos Gun,Astalos Gun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
46,Giant's Blaster,Giant's Blaster,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
47,Desolate Mist,Desolate Mist,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
48,Burning Answer,Burning Answer,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
49,Fäulnisschleuder,Fäulnisschleuder,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
50,La Lumière,La Lumière,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,6
51,Icesteel Wasp,Icesteel Wasp,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
52,Blessed Lamp,Blessed Lamp,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
53,Skeletal Bowgun,Skeletal Bowgun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
54,Polarstar Shooter,Polarstar Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
55,Devil's Grin,Devil's Grin,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
56,"Diregun ""Dementia""","Diregun ""Dementia""",mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
57,Rajang Barrage,Rajang Barrage,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
58,Demonlord Blaster,Demonlord Blaster,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
59,Silver Spartacus,Silver Spartacus,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
60,Gold Valkyrie,Gold Valkyrie,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
61,Ukanlos Frost Bow,Ukanlos Frost Bow,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
62,Wicked Needle,Wicked Needle,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
63,Veiled Bell,Veiled Bell,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
64,Airship Gun,Airship Gun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
65,Black Parasol,Black Parasol,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
66,Angel Parasol,Angel Parasol,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
67,Yukumo Light Bowgun,Yukumo Light Bowgun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1,8
68,Yukumo Pureshot,Yukumo Pureshot,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
69,Gourd Shot,Gourd Shot,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,6
70,Fiossidare,Fiossidare,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
71,Springnight Shot,Springnight Shot,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
72,Beast Sniper,Beast Sniper,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
73,Felyne Ragdoll,Felyne Ragdoll,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,7
74,Melynx Ragdoll,Melynx Ragdoll,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,7
75,Kettleblower,Kettleblower,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,5
76,Eldra Musket,Eldra Musket,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
77,Black Belt Bowgun,Black Belt Bowgun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
78,Rathian Fire,Rathian Fire,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
79,Squall's Gaze,Squall's Gaze,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
80,Wicked Do,Wicked Do,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
81,Dreadking Blaster,Dreadking Blaster,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
82,Thunder Lycan,Thunder Lycan,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
83,Rudra Shot,Rudra Shot,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
84,Infernal Solution,Infernal Solution,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
85,Arm Cannon,Arm Cannon,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
86,Goldshooter,Goldshooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
87,Silverwing Shooter,Silverwing Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,6
88,Boltreaver Shooter,Boltreaver Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
89,Dew on the Leaves,Dew on the Leaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
90,Elderfrost Shooter,Elderfrost Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
91,Massacre Buster,Massacre Buster,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
92,Cloaked Threat,Cloaked Threat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
93,Fatalis Pit,Fatalis Pit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
94,Ruiner Recurve,Ruiner Recurve,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
95,Ancient Bowgun,Ancient Bowgun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
96,Lightbreak Gun,Lightbreak Gun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
97,Beschwörung/Oracle,Beschwörung/Oracle,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
98,Grenade Launcher,Grenade Launcher,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
99,Titan Launcher,Titan Launcher,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,6
100,Assault Conga,Assault Conga,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
101,Blizzard Cannon,Blizzard Cannon,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
102,Barro Barrel,Barro Barrel,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
103,Drowsy Eye,Drowsy Eye,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,6
104,Leader's Thunder,Leader's Thunder,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
105,Memento Barbas,Memento Barbas,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8,3
106,Research Shooter,Research Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
107,Ace Bowgun,Ace Bowgun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
108,Elder Shooter,Elder Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8,3
109,Bulletfox,Bulletfox,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
