id,name,english,source,rarity
36,巨甲虫胫甲,Hornetaur Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
37,飞甲虫靴,Bnahabra Boots,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
38,飞甲虫鞋子,Bnahabra Pants,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
41,蘑菇猪鞋子,Mosswine Feet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
42,硬甲龙护腿,Rhenoplos Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
43,硬甲龙胫甲,Rhenoplos Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
44,野猪护腿,Bulldrome Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
45,野猪胫甲,Bulldrome Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
47,青熊兽护腿,Arzuros Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
48,青熊兽胫甲,Arzuros Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
49,砂龙护腿,Cephalos Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
50,砂龙胫甲,Cephalos Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1
51,勇气长裤,Derring Trousers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
52,合金护腿,Alloy Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
53,合金胫甲,Alloy Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
54,战斗护腿,Battle Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
55,战斗胫甲,Battle Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
56,铸铁护腿,Ingot Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
57,铸铁胫甲,Ingot Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
58,矿石护腿,High Metal Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
59,矿石胫甲,High Metal Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
60,金属靴,Metal Boots,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
61,金属鞋子,Metal Feet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
62,花瓣扎根,Melahoa Roots,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
63,花瓣之根,Melahoa Taproot,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
64,鱼鳞长裤,Makluva Pants,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
65,鱼鳞鞋,Makluva Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
68,独角仙脚,Obituary Crura,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
69,独角仙足,Obituary Tarsi,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
70,燕尾蝶脚,Butterfly Crura,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
71,燕尾蝶足,Butterfly Tarsi,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
72,死神脚跟,Death Stench Heel,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
73,死神意志,Death Stench March,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
76,南瓜扎根,Mosgharl Roots,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
77,南瓜之根,Mosgharl Radicles,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
78,雪绒花扎根,Edel Roots,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
79,雪绒花之根,Edel Radicles,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
80,毒蝎脚,Skalda Crura,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
81,毒蝎足,Skalda Tarsi,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
82,毒蛛脚,Spio Crura,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
83,毒蛛足,Spio Tarsi,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
84,水生兽护腿,Droth Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
85,水生兽胫甲,Droth Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
93,蓝速龙套装鞋子,Velociprey Feet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
94,蓝速龙套装长袜,Velociprey Tights,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
95,黄速龙套装鞋子,Genprey Feet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
96,黄速龙套装长袜,Genprey Tights,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
97,红速龙套装鞋子,Ioprey Feet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
98,红速龙套装长袜,Ioprey Tights,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
99,蛇龙套装鞋子,Remobra Feet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
100,蛇龙套装长袜,Remobra Tights,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
101,红速龙护腿,Ioprey Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
102,红速龙胫甲,Ioprey Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
103,怪鸟护腿,Kut-Ku Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
104,怪鸟胫甲,Kut-Ku Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
105,白兔兽护腿,Lagombi Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
106,白兔兽胫甲,Lagombi Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
107,毒怪鸟护腿,Gypceros Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
108,毒怪鸟胫甲,Gypceros Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
109,鬼蛙护腿,Tetsucabra Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
110,鬼蛙胫甲,Tetsucabra Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
111,大名盾蟹护腿,Hermitaur Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
112,大名盾蟹胫甲,Hermitaur Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
113,赤甲兽护腿,Volvidon Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
114,赤甲兽胫甲,Volvidon Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
115,水兽护腿,Ludroth Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
116,水兽胫甲,Ludroth Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
117,夜鸟护腿,Malfestio Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
118,夜鸟胫甲,Malfestio Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
119,白电护腿,Khezu Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
120,白电胫甲,Khezu Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
121,雌火龙护腿,Rathian Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
122,雌火龙胫甲,Rathian Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
123,潜口龙护腿,Nibelsnarf Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
124,潜口龙胫甲,Nibelsnarf Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
125,雪狮子护腿,Blango Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
126,雪狮子胫甲,Blango Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
127,将军镰蟹护腿,Ceanataur Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
128,将军镰蟹胫甲,Ceanataur Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
129,绞蛇龙护腿,Najarala Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
130,绞蛇龙胫甲,Najarala Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
131,迅龙护腿,Nargacuga Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
132,迅龙胫甲,Nargacuga Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
133,贤者靴,Scholarly Boots,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
134,贤者长袜,Scholarly Tights,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2
135,海境护腿,Vaik Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
136,海境胫甲,Vaik Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
139,锹形脚,Aelucanth Crura,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
140,锹形足,Aelucanth Tarsi,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
141,凤蝶脚,Rhopessa Crura,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
142,凤蝶足,Rhopessa Tarsi,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
143,机械护腿,Artian Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
144,机械胫甲,Artian Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
145,黑狼鸟护腿,Garuga Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
146,黑狼鸟胫甲,Garuga Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
148,爆锤龙护腿,Uragaan Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
149,爆锤龙胫甲,Uragaan Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
150,火龙护腿,Rathalos Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
151,火龙胫甲,Rathalos Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
152,海龙护腿,Lagiacrus Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
153,海龙胫甲,Lagiacrus Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
154,雷狼龙护腿,Zinogre Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
155,雷狼龙胫甲,Zinogre Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
156,泡狐龙护腿,Mizutsune Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
157,泡狐龙胫甲,Mizutsune Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
158,电龙护腿,Astalos Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
159,电龙胫甲,Astalos Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
160,巨兽护腿,Gammoth Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
161,巨兽胫甲,Gammoth Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
162,斩龙护腿,Glavenus Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
163,斩龙胫甲,Glavenus Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
164,黑蚀龙护腿,Gore Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
165,黑蚀龙胫甲,Gore Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
166,千刃龙护腿,Regios Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
167,千刃龙胫甲,Regios Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
168,轰龙护腿,Tigrex Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
169,轰龙胫甲,Tigrex Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
170,麒麟护胫,Kirin Leg Guards,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
171,麒麟靴,Kirin Boots,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
172,碎龙护腿,Brachydios Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
173,碎龙胫甲,Brachydios Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
174,方舟护腿,Arc Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
175,友爱护腿,Storge Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
176,方舟胫甲,Arc Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
177,友爱胫甲,Storge Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
178,钢龙踏实,Kushala Crus,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
179,钢龙勇健,Kushala Shank,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
180,水行【腿甲】,Mizuha Gaiters,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
181,丰玉【腿甲】,Cham Trousers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
182,帝王护腿,Kaiser Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
183,帝王胫甲,Kaiser Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
184,骸装甲【腿骨】,Skeletal Femur,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
185,尸装甲【腿骨】,Decayed Femur,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
186,黑色鞋子,Black Feet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
187,黑色双脚,Black Legs,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
188,黑带护腿,Black Belt Greaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
189,黑带胫甲,Black Belt Leggings,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
190,公会诗人靴,Guild Bard Boots,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
191,公会诗人鞋子,Guild Bard Gaiters,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
192,女仆短袜,Maiden's Socks,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
193,休闲长袜,French Maid Tights,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
194,支援者短袜,Helper Socks,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
195,治疗者短袜,Healer Socks,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
196,抚子【马裤】,Dianthus Pants,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
197,桔梗【马裤】,Campanile Pants,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
198,泡澡凉鞋,Bath Sandals,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
199,美食喵靴,Gourmew Boots,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
200,美食喵鞋子,Gourmew Paws,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
201,皮制S护腿,Leather Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
202,锁甲S护腿,Chainmail Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
203,贝鲁纳S护腿,Bherna Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
204,贝鲁纳S胫甲,Bherna Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
205,狩猎S护腿,Hunting Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
206,狩猎S胫甲,Hunting Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
207,毛皮S靴,Mafumofu Boots S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
208,毛皮S长袜,Mafumofu Tights S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
209,结云之下裳･天,Yukumo Sky Hakama,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
210,结云之下裳･地,Yukumo Land Hakama,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
211,石架S靴,Loc Lac Boots S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
212,猎人S护腿,Hunter's Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
213,猎人S胫甲,Hunter's Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
214,猎人R护腿,Hunter's Greaves R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
215,猎人R胫甲,Hunter's Leggings R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
216,骨制S护腿,Bone Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
217,骨制S胫甲,Bone Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
220,银合金靴,Silver Metal Boots,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
221,银合金鞋子,Silver Feet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
224,花瓣S扎根,Melahoa Roots S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
225,花瓣S之根,Melahoa Taproot S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
226,花瓣U扎根,Melahoa Roots U,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
227,花瓣U之根,Melahoa Taproot U,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
228,鱼鳞S长裤,Makluva Pants S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
229,鱼鳞S鞋,Makluva Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
230,鱼鳞U长裤,Makluva Pants U,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
231,鱼鳞U鞋,Makluva Leggings U,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
236,南瓜S扎根,Mosgharl Roots S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
237,南瓜S之根,Mosgharl Radicles S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
238,雪绒花S扎根,Edel Roots S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
239,雪绒花S之根,Edel Radicles S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
247,蓝速龙套装S鞋子,Velociprey Feet S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
248,蓝速龙套装S长袜,Velociprey Tights S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
249,黄速龙套装S鞋子,Genprey Feet S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
250,黄速龙套装S长袜,Genprey Tights S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
251,红速龙套装S鞋子,Ioprey Feet S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
252,红速龙套装S长袜,Ioprey Tights S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
253,蛇龙套装S鞋子,Remobra Feet S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
254,蛇龙套装S长袜,Remobra Tights S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
255,猎手皮护腿S,Trapper's Shinguards S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
256,猎手皮长靴S,Trapper's Boots S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
257,跳狗龙王皮护腿S,Maccao Shinguards S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
258,跳狗龙王皮长靴S,Maccao Boots S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
259,狗龙王皮护腿S,Jaggi Shinguards S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
260,狗龙王皮长靴S,Jaggi Boots S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
261,蘑菇猪S鞋子,Mosswine Feet S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
262,硬甲龙S护腿,Rhenoplos Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
263,硬甲龙S胫甲,Rhenoplos Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
264,狗龙S护腿,Jaggi Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
265,狗龙S胫甲,Jaggi Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
266,水生兽S护腿,Droth Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
267,水生兽S胫甲,Droth Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
270,跳狗龙S护腿,Maccao Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
271,跳狗龙S胫甲,Maccao Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
272,蓝速龙S护腿,Velociprey Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
273,蓝速龙S胫甲,Velociprey Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
274,白速龙S护腿,Giaprey Greaves S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
275,白速龙S胫甲,Giaprey Leggings S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
