id,name,english,source
60,破烂捕虫网,Old Bug Net,mhxx-dex-1.0
61,捕虫网,Bug Net,mhxx-dex-1.0
62,捕虫网G,Mega Bug Net,mhxx-dex-1.0
63,回力标,Boomerang,mhxx-dex-1.0
64,飞刀,Throwing Knife,mhxx-dex-1.0
65,毒飞刀,Poison Knife,mhxx-dex-1.0
66,睡眠飞刀,Sleep Knife,mhxx-dex-1.0
67,麻痹飞刀,Paralysis Knife,mhxx-dex-1.0
68,捕获用麻醉飞刀,Tranq Knife,mhxx-dex-1.0
69,素材球,Bomb Casing,mhxx-dex-1.0
70,染色球,Paintball,mhxx-dex-1.0
71,闪光球,Flash Bomb,mhxx-dex-1.0
72,音爆弹,Sonic Bomb,mhxx-dex-1.0
73,捕获用麻醉球,Tranq Bomb,mhxx-dex-1.0
74,除臭球,Deodorant,mhxx-dex-1.0
75,烟雾球,Smoke Bomb,mhxx-dex-1.0
76,毒烟雾球,Poison Smoke Bomb,mhxx-dex-1.0
77,回归球,Farcaster,mhxx-dex-1.0
78,异臭球,Dung Bomb,mhxx-dex-1.0
79,怪物粪,Dung,mhxx-dex-1.0
80,陷阱工具,Trap Tool,mhxx-dex-1.0
81,蜘蛛网,Spider Web,mhxx-dex-1.0
82,网子,Net,mhxx-dex-1.0
83,地洞,Pitfall Trap,mhxx-dex-1.0
84,麻痹陷阱,Shock Trap,mhxx-dex-1.0
85,木桶盖,Barrel Lid,mhxx-dex-1.0
86,小木桶,Small Barrel,mhxx-dex-1.0
87,大木桶,Large Barrel,mhxx-dex-1.0
88,小桶爆弹,Barrel Bomb S,mhxx-dex-1.0
89,大桶爆弹,Barrel Bomb L,mhxx-dex-1.0
90,大桶爆弹G,Barrel Bomb L+,mhxx-dex-1.0
91,木桶飞弹,Bounce Bomb,mhxx-dex-1.0
92,木桶飞弹G,Bounce Bomb+,mhxx-dex-1.0
94,会心刃药,Affinity Oil,mhxx-dex-1.0
95,重击刃药,Destroyer Oil,mhxx-dex-1.0
96,减气刃药,Stamina Oil,mhxx-dex-1.0
97,心眼刃药,Mind's Eye Oil,mhxx-dex-1.0
98,空心果实,Huskberry,mhxx-dex-1.0
99,空心骨,Bone Husk,mhxx-dex-1.0
100,LV1通常弹,Normal S Lv1,mhxx-dex-1.0
101,LV2通常弹,Normal S Lv2,mhxx-dex-1.0
102,LV3通常弹,Normal S Lv3,mhxx-dex-1.0
103,LV1贯穿弹,Pierce S Lv1,mhxx-dex-1.0
104,LV2贯穿弹,Pierce S Lv2,mhxx-dex-1.0
105,LV3贯穿弹,Pierce S Lv3,mhxx-dex-1.0
106,LV1散弹,Pellet S Lv1,mhxx-dex-1.0
107,LV2散弹,Pellet S Lv2,mhxx-dex-1.0
108,LV3散弹,Pellet S Lv3,mhxx-dex-1.0
109,LV1穿甲榴弹,Crag S Lv1,mhxx-dex-1.0
110,LV2穿甲榴弹,Crag S Lv2,mhxx-dex-1.0
111,LV3穿甲榴弹,Crag S Lv3,mhxx-dex-1.0
112,LV1扩散弹,Clust S Lv1,mhxx-dex-1.0
113,LV2扩散弹,Clust S Lv2,mhxx-dex-1.0
114,LV3扩散弹,Clust S Lv3,mhxx-dex-1.0
115,LV1火炎弹,Flaming S Lv1,mhxx-dex-1.0
116,LV1水冷弹,Water S Lv1,mhxx-dex-1.0
117,LV1电击弹,Thunder S Lv1,mhxx-dex-1.0
118,LV1冰结弹,Freeze S Lv1,mhxx-dex-1.0
119,LV1灭龙弹,Dragon S Lv1,mhxx-dex-1.0
120,LV1毒弹,Poison S Lv1,mhxx-dex-1.0
121,LV2毒弹,Poison S Lv2,mhxx-dex-1.0
122,LV1麻痹弹,Para S Lv1,mhxx-dex-1.0
123,LV2麻痹弹,Para S Lv2,mhxx-dex-1.0
124,LV1睡眠弹,Sleep S Lv1,mhxx-dex-1.0
125,LV2睡眠弹,Sleep S Lv2,mhxx-dex-1.0
126,LV1减气弹,Exhaust S Lv1,mhxx-dex-1.0
127,LV2减气弹,Exhaust S Lv2,mhxx-dex-1.0
128,LV1回复弹,Recover S Lv1,mhxx-dex-1.0
129,LV2回复弹,Recover S Lv2,mhxx-dex-1.0
130,染色弹,Paint S,mhxx-dex-1.0
131,捕获用麻醉弹,Tranq S,mhxx-dex-1.0
164,碎石弹,Stone S,mhxx-dex-1.0
165,龙击弹,Wyvern S,mhxx-dex-1.0
166,LV1斩裂弹,Slicing S Lv1,mhxx-dex-1.0
167,LV2斩裂弹,Slicing S Lv2,mhxx-dex-1.0
168,LV1爆破弹,Blast S Lv1,mhxx-dex-1.0
169,LV2爆破弹,Blast S Lv2,mhxx-dex-1.0
170,鬼人弹,Demon S,mhxx-dex-1.0
171,鬼人会心弹,Demon Aff S,mhxx-dex-1.0
172,硬化弹,Armor S,mhxx-dex-1.0
173,硬化强韧弹,Super Armor S,mhxx-dex-1.0
174,LV1强装弹,Force S Lv1,mhxx-dex-1.0
175,LV2强装弹,Force S Lv2,mhxx-dex-1.0
176,LV1重击弹,Heavy S Lv1,mhxx-dex-1.0
177,LV2重击弹,Heavy S Lv2,mhxx-dex-1.0
178,痛击弹,Sting S,mhxx-dex-1.0
179,LV1火炎弹,Flaming S Lv2,mhxx-dex-1.0
180,LV2水冷弹,Water S Lv2,mhxx-dex-1.0
181,LV2电击弹,Thunder S Lv2,mhxx-dex-1.0
182,LV2冰结弹,Freeze S Lv2,mhxx-dex-1.0
183,LV2灭龙弹,Dragon S Lv2,mhxx-dex-1.0
184,LV1贯穿火炎弹,P.Flaming S Lv1,mhxx-dex-1.0
185,LV1贯穿火炎弹,P.Flaming S Lv2,mhxx-dex-1.0
186,LV1贯穿水冷弹,P.Water S Lv1,mhxx-dex-1.0
187,LV2贯穿水冷弹,P.Water S Lv2,mhxx-dex-1.0
188,LV1贯穿电击弹,P.Thunder S Lv1,mhxx-dex-1.0
189,LV2贯穿电击弹,P.Thunder S Lv2,mhxx-dex-1.0
190,LV1贯穿冰结弹,P.Freeze S Lv1,mhxx-dex-1.0
191,LV2贯穿冰结弹,P.Freeze S Lv2,mhxx-dex-1.0
192,LV1大炮弹,Cannon S Lv1,mhxx-dex-1.0
193,LV2大炮弹,Cannon S Lv2,mhxx-dex-1.0
194,LV1远击弹,Long S Lv1,mhxx-dex-1.0
195,LV2远击弹,Long S Lv2,mhxx-dex-1.0
196,连爆榴弹,Triblast S,mhxx-dex-1.0
197,榴散弹,Shrapnel S,mhxx-dex-1.0
198,烈光弹,Dazzling S,mhxx-dex-1.0
199,毒烟弹,Poison Smoke S,mhxx-dex-1.0
200,闪光弹,Flash S,mhxx-dex-1.0
201,异臭弹,Dung S,mhxx-dex-1.0
202,治愈活力弹,Remedy S,mhxx-dex-1.0
203,广域回复弹,Group Recover S,mhxx-dex-1.0
204,鬼人硬化弹,Demon Armor S,mhxx-dex-1.0
207,空瓶,Empty Phial,mhxx-dex-1.0
208,LV1强击瓶,Power Coating Lv1,mhxx-dex-1.0
209,LV2强击瓶,Power Coating Lv2,mhxx-dex-1.0
210,LV1属性强化瓶,Elem Coating Lv1,mhxx-dex-1.0
211,LV2属性强化瓶,Elem Coating Lv2,mhxx-dex-1.0
212,近战瓶,C.Range Coating,mhxx-dex-1.0
213,毒瓶,Poison Coating,mhxx-dex-1.0
214,麻痹瓶,Para Coating,mhxx-dex-1.0
215,睡眠瓶,Sleep Coating,mhxx-dex-1.0
216,减气瓶,Exhaust Coating,mhxx-dex-1.0
217,爆破瓶,Blast Coating,mhxx-dex-1.0
218,染色瓶,Paint Coating,mhxx-dex-1.0
219,养虫精华,Larval Extract,mhxx-dex-1.0
220,超养虫精华,Paralarval Extract,mhxx-dex-1.0
221,力之成长饵,Power Jelly,mhxx-dex-1.0
222,重之成长饵,Heavy Jelly,mhxx-dex-1.0
223,速之成长饵,Speed Jelly,mhxx-dex-1.0
224,火之蜜饵,Fire Ambrosia,mhxx-dex-1.0
225,水之蜜饵,Water Ambrosia,mhxx-dex-1.0
226,雷之蜜饵,Thunder Ambrosia,mhxx-dex-1.0
227,冰之蜜饵,Ice Ambrosia,mhxx-dex-1.0
228,龙之蜜饵,Dragon Ambrosia,mhxx-dex-1.0
229,力之上等成长饵,Power Jelly+,mhxx-dex-1.0
230,重之上等成长饵,Heavy Jelly+,mhxx-dex-1.0
231,速之上等成长饵,Speed Jelly+,mhxx-dex-1.0
232,力之特等成长饵,Power Jelly++,mhxx-dex-1.0
233,重之特等成长饵,Heavy Jelly++,mhxx-dex-1.0
234,速之特等成长饵,Speed Jelly++,mhxx-dex-1.0
235,火炎之蜜饵,Fire Ambrosia+,mhxx-dex-1.0
236,流水之蜜饵,Water Ambrosia+,mhxx-dex-1.0
237,雷光之蜜饵,Thunder Ambrosia+,mhxx-dex-1.0
238,冰结之蜜饵,Ice Ambrosia+,mhxx-dex-1.0
239,破龙之蜜饵,Dragon Ambrosia+,mhxx-dex-1.0
240,镇火之蜜饵,Douse Ambrosia,mhxx-dex-1.0
241,断水之蜜饵,Drought Ambrosia,mhxx-dex-1.0
242,绝雷之蜜饵,Resistor Ambrosia,mhxx-dex-1.0
243,碎冰之蜜饵,Melt Ambrosia,mhxx-dex-1.0
244,灭龙之蜜饵,De-wyrm Ambrosia,mhxx-dex-1.0
245,还原之蜜饵,Reverse Ambrosia,mhxx-dex-1.0
246,奇异炼金桶,Alchemy Barrel,mhxx-dex-1.0
247,炼金食物,Alchemy Food,mhxx-dex-1.0
248,炼金活力剂,Alchemy Immunizer,mhxx-dex-1.0
249,炼金耳塞,Alchemy Earplugs,mhxx-dex-1.0
250,炼金多多石,Alchemy Slick,mhxx-dex-1.0
251,炼金斗志球,Alchemy Cheer,mhxx-dex-1.0
252,炼金狩技砥石,Alchemy Whetstone,mhxx-dex-1.0
253,炼金狩技弹药,Alchemy Bullet,mhxx-dex-1.0
254,炼金狩技瓶,Alchemy Coating,mhxx-dex-1.0
255,炼金音爆弹,Alchemy Sonic Bomb,mhxx-dex-1.0
256,炼金摇摇药,Alchemy Booster,mhxx-dex-1.0
257,炼金火箭炮,Alchemy Fireball,mhxx-dex-1.0
258,炼金治疗桶,Alchemy Remedy,mhxx-dex-1.0
259,蚯蚓钓饵,Worm,mhxx-dex-1.0
260,狂热蝇钓饵,Mega Fishing Fly,mhxx-dex-1.0
261,青蛙钓饵,Frog,mhxx-dex-1.0
262,刺身鱼团子,Sushifish Bait,mhxx-dex-1.0
263,炸弹鱼团子,Burst Bait,mhxx-dex-1.0
264,黄金团子,Goldenfish Bait,mhxx-dex-1.0
265,角笛,Field Horn,mhxx-dex-1.0
266,回复笛,Health Flute,mhxx-dex-1.0
267,解毒笛,Antidote Flute,mhxx-dex-1.0
268,鬼人笛,Demon Flute,mhxx-dex-1.0
269,硬化笛,Armor Flute,mhxx-dex-1.0
270,不可燃垃圾,Garbage,mhxx-dex-1.0
271,蜂蜜,Honey,mhxx-dex-1.0
272,药草,Herb,mhxx-dex-1.0
273,解毒草,Antidote Herb,mhxx-dex-1.0
274,火药草,Fire Herb,mhxx-dex-1.0
275,常春藤叶,Ivy,mhxx-dex-1.0
276,眠草,Sleep Herb,mhxx-dex-1.0
277,黏着草,Sap Plant,mhxx-dex-1.0
278,木天蓼,Felvine,mhxx-dex-1.0
279,落阳草的根,Gloamgrass Root,mhxx-dex-1.0
280,辣椒,Hot Pepper,mhxx-dex-1.0
281,霜斑草,Snow Herb,mhxx-dex-1.0
282,特产菇泡菜,Spicy Mushroom,mhxx-dex-1.0
283,冰结晶草莓,Frozen Berry,mhxx-dex-1.0
284,国王仙人掌,King Cactus,mhxx-dex-1.0
285,大王扶桑花,Dosbiscus,mhxx-dex-1.0
286,大玉米,Heftcorn,mhxx-dex-1.0
287,观星花,Stargazer Flower,mhxx-dex-1.0
288,七色蒲公英,Prismatic Dandelion,mhxx-dex-1.0
289,小块精磨石,Immaculate Ore,mhxx-dex-1.0
290,龙神蔓,Dragonvine,mhxx-dex-1.0
291,大龙神蔓,Tough Dragonvine,mhxx-dex-1.0
292,青菇,Blue Mushroom,mhxx-dex-1.0
293,爆炸菇,Nitroshroom,mhxx-dex-1.0
294,麻痹菇,Parashroom,mhxx-dex-1.0
295,毒菇,Toadstool,mhxx-dex-1.0
296,疲劳菇,Mopeshroom,mhxx-dex-1.0
297,心跳加速菇,Exciteshroom,mhxx-dex-1.0
298,曼陀罗,Dragon Toadstool,mhxx-dex-1.0
299,混沌菇,Chaos Mushroom,mhxx-dex-1.0
300,大麻痹菇,Bindshroom,mhxx-dex-1.0
301,腰靠菇,Reststool,mhxx-dex-1.0
302,染色果实,Paintberry,mhxx-dex-1.0
303,怪力种子,Might Seed,mhxx-dex-1.0
304,忍耐种子,Adamant Seed,mhxx-dex-1.0
305,打消果实,Nulberry,mhxx-dex-1.0
306,屠龙果实,Dragonfell Berry,mhxx-dex-1.0
307,飞散核桃,Scatternut,mhxx-dex-1.0
308,尖锐果实,Needleberry,mhxx-dex-1.0
309,贯穿果实,Latchberry,mhxx-dex-1.0
310,扩散果实,Bomberry,mhxx-dex-1.0
311,北东西大南瓜,Bumblepumpkin,mhxx-dex-1.0
312,大筒橡子,Giant Acorn,mhxx-dex-1.0
313,尖橡子,Spiky Acorn,mhxx-dex-1.0
314,结云木材,Yukumo Wood,mhxx-dex-1.0
315,结云坚木材,Yukumo Hardwood,mhxx-dex-1.0
316,结云重木材,Yukumo Stoutwood,mhxx-dex-1.0
317,石块,Stone,mhxx-dex-1.0
318,铁矿石,Iron Ore,mhxx-dex-1.0
319,大地结晶,Earth Crystal,mhxx-dex-1.0
320,燕雀石,Machalite Ore,mhxx-dex-1.0
321,圆盘石,Disc Stone,mhxx-dex-1.0
322,冰结晶,Ice Crystal,mhxx-dex-1.0
323,青闪石,Bealite Ore,mhxx-dex-1.0
324,光水晶,Lightcrystal,mhxx-dex-1.0
325,辉龙石,Dragonite Ore,mhxx-dex-1.0
326,红莲石,Firestone,mhxx-dex-1.0
327,深红莲石,Allfire Stone,mhxx-dex-1.0
328,熔岩块,Lava Nugget,mhxx-dex-1.0
329,灵鹤石,Carbalite Ore,mhxx-dex-1.0
330,绯鸢石,Eltalite Ore,mhxx-dex-1.0
331,云鸠石,Meldspar Ore,mhxx-dex-1.0
332,璀璨水晶,Novacrystal,mhxx-dex-1.0
333,纯水晶,Purecrystal,mhxx-dex-1.0
334,白鸠石,Fucium Ore,mhxx-dex-1.0
335,狱炎石,Firecell Stone,mhxx-dex-1.0
336,虹色矿石,Rainbow Ore,mhxx-dex-1.0
337,高密度精磨石,Pristine Ore,mhxx-dex-1.0
338,终极结晶,Ultimas Crystal,mhxx-dex-1.0
339,水光原珠,Aquaglow Jewel,mhxx-dex-1.0
340,阳翔原珠,Sunspire Jewel,mhxx-dex-1.0
341,修罗原珠,Bloodrun Jewel,mhxx-dex-1.0
342,琉璃原珠,Lazurite Jewel,mhxx-dex-1.0
343,金刚原珠,Adamant Orb,mhxx-dex-1.0
344,明王原珠,Sovereign Orb,mhxx-dex-1.0
345,铠石,Armor Stone,mhxx-dex-1.0
346,铠玉,Armor Sphere,mhxx-dex-1.0
347,上铠玉,Armor Sphere+,mhxx-dex-1.0
348,尖铠玉,Adv Armor Sphere,mhxx-dex-1.0
349,坚铠玉,Hard Armor Sphere,mhxx-dex-1.0
350,重铠玉,Heavy Armor Sphere,mhxx-dex-1.0
351,王铠玉,King Armor Sphere,mhxx-dex-1.0
352,真铠玉,True Armor Sphere,mhxx-dex-1.0
353,谜之护符,Mystery Charm,mhxx-dex-1.0
354,发光护符,Shining Charm,mhxx-dex-1.0
355,陈旧护符,Timeworn Charm,mhxx-dex-1.0
356,风化护符,Enduring Charm,mhxx-dex-1.0
357,锈块,Rustshard,mhxx-dex-1.0
358,太古块,Ancient Shard,mhxx-dex-1.0
359,半生鱼,Rare Fish,mhxx-dex-1.0
360,焦糊鱼,Burnt Fish,mhxx-dex-1.0
361,烤熟的鱼,Gourmet Fish,mhxx-dex-1.0
362,磨刀鲹鱼,Whetfish,mhxx-dex-1.0
363,刺身鱼,Sushifish,mhxx-dex-1.0
364,眠鱼,Sleepyfish,mhxx-dex-1.0
365,针鲔鱼,Pin Tuna,mhxx-dex-1.0
366,旗鱼,Speartuna,mhxx-dex-1.0
367,碎裂沙丁鱼,Popfish,mhxx-dex-1.0
368,扩散金鱼,Scatterfish,mhxx-dex-1.0
369,破裂龙鱼,Burst Arowana,mhxx-dex-1.0
370,爆裂龙鱼,Bomb Arowana,mhxx-dex-1.0
371,贪吃鲔鱼,Glutton Tuna,mhxx-dex-1.0
372,贪吃鲔鱼王,Gastronome Tuna,mhxx-dex-1.0
373,古代鱼,Ancient Fish,mhxx-dex-1.0
374,小金鱼,Small Goldenfish,mhxx-dex-1.0
375,疲惫沙丁鱼,Wanchovy,mhxx-dex-1.0
376,一之太刀鱼,Blue Cutthroat,mhxx-dex-1.0
377,响潮贝,Humspun Conch,mhxx-dex-1.0
378,铠石鲷,Armored Bream,mhxx-dex-1.0
379,古代鲨的皮,Sharqskin,mhxx-dex-1.0
380,春夜鲤,Springnight Carp,mhxx-dex-1.0
381,大尾青蛙,Tailed Frog,mhxx-dex-1.0
382,金刚鱼,Guardfish,mhxx-dex-1.0
383,虫的尸骸,Insect Husk,mhxx-dex-1.0
384,不死虫,Godbug,mhxx-dex-1.0
385,苦虫,Bitterbug,mhxx-dex-1.0
386,光虫,Flashbug,mhxx-dex-1.0
387,雷光虫,Thunderbug,mhxx-dex-1.0
388,爆蚱蜢,Stinkhopper,mhxx-dex-1.0
389,土蜂蛹,Snakebee Larva,mhxx-dex-1.0
390,冥蚕,Stygian Worm,mhxx-dex-1.0
391,黏着黑蚁,Carpenterbug,mhxx-dex-1.0
392,光辉甲虫,Shiny Beetle,mhxx-dex-1.0
393,大独角仙,Hercudrome,mhxx-dex-1.0
394,超电雷光虫,Fulgurbug,mhxx-dex-1.0
395,王族豆金龟,King Scarab,mhxx-dex-1.0
396,稀有金龟子,Rare Scarab,mhxx-dex-1.0
397,花铃虫,Blossom Cricket,mhxx-dex-1.0
398,大角凤蝶,Great Hornfly,mhxx-dex-1.0
399,大锹凤蝶,Butterfly Beetle,mhxx-dex-1.0
400,大七星瓢虫,Great Ladybug,mhxx-dex-1.0
401,皇帝蚱蜢,Emperor Hopper,mhxx-dex-1.0
402,幻蝶,Flutterfly,mhxx-dex-1.0
403,毒蜘蛛蝎,Toxic Kumori,mhxx-dex-1.0
404,猛毒蜘蛛蝎,Large Toxic Kumori,mhxx-dex-1.0
405,凶恶毒蜘蛛蝎,Lethal Kumori,mhxx-dex-1.0
406,蚀龙虫,Dracophage Bug,mhxx-dex-1.0
407,龙骨【小】,Monster Bone S,mhxx-dex-1.0
408,龙骨【中】,Monster Bone M,mhxx-dex-1.0
409,龙骨【大】,Monster Bone L,mhxx-dex-1.0
410,谜之骨,Mystery Bone,mhxx-dex-1.0
411,谜之头骨,Unknown Skull,mhxx-dex-1.0
412,谜之巨骨,Huge Unknown Skull,mhxx-dex-1.0
413,上等龙骨,Monster Bone+,mhxx-dex-1.0
414,尖龙骨,Monster Keenbone,mhxx-dex-1.0
415,坚龙骨,Monster Hardbone,mhxx-dex-1.0
416,强龙骨,Monster Toughbone,mhxx-dex-1.0
417,重龙骨,Monster Slogbone,mhxx-dex-1.0
418,古龙骨,Elder Dragon Bone,mhxx-dex-1.0
419,太古龙骨,Lrg ElderDragon Bone,mhxx-dex-1.0
420,优质的鸟龙骨,Avian Finebone,mhxx-dex-1.0
421,坚固的鸟龙骨,Avian Stoutbone,mhxx-dex-1.0
422,草食种的大重骨,Large Herbivore Bone,mhxx-dex-1.0
423,兽骨,Brute Bone,mhxx-dex-1.0
424,巨大的骨,Jumbo Bone,mhxx-dex-1.0
425,坚固的骨,Stoutbone,mhxx-dex-1.0
426,厚重的骨,Massive Bone,mhxx-dex-1.0
427,古老龙骨,Dragonbone Relic,mhxx-dex-1.0
428,古老巨龙骨,Dragonbone Artifact,mhxx-dex-1.0
429,异形骨,Irregular Bone,mhxx-dex-1.0
430,异形坚骨,Irregular Stoutbone,mhxx-dex-1.0
431,异形重骨,Irregular Slogbone,mhxx-dex-1.0
432,龙牙,Wyvern Fang,mhxx-dex-1.0
433,龙爪,Wyvern Claw,mhxx-dex-1.0
434,尖爪,Sharp Claw,mhxx-dex-1.0
435,锐利爪,Piercing Claw,mhxx-dex-1.0
436,尖牙,Sharp Fang,mhxx-dex-1.0
437,厚重的牙,Crushing Fang,mhxx-dex-1.0
438,鸟龙玉,Bird Wyvern Gem,mhxx-dex-1.0
439,幻鸟龙玉,Fey Wyvern Gem,mhxx-dex-1.0
440,龙玉,Wyvern Gem,mhxx-dex-1.0
441,大龙玉,Lrg Wyvern Gem,mhxx-dex-1.0
442,古龙的血,Elder Dragon Blood,mhxx-dex-1.0
443,古龙的净血,Pure Dragon Blood,mhxx-dex-1.0
444,古龙的净浓血,Viscous Dragon Blood,mhxx-dex-1.0
445,钢蛋,Steel Egg,mhxx-dex-1.0
446,银蛋,Silver Egg,mhxx-dex-1.0
447,金蛋,Golden Egg,mhxx-dex-1.0
448,白金蛋,Platinum Egg,mhxx-dex-1.0
449,增产十字镐,Slickaxe,mhxx-dex-1.0
450,鸣袋,Screamer Sac,mhxx-dex-1.0
451,毒袋,Poison Sac,mhxx-dex-1.0
452,猛毒袋,Toxin Sac,mhxx-dex-1.0
453,剧毒袋,Deadly Poison Sac,mhxx-dex-1.0
454,麻痹袋,Paralysis Sac,mhxx-dex-1.0
455,强力麻痹袋,Omniplegia Sac,mhxx-dex-1.0
456,浓缩麻痹袋,Ultraplegia Sac,mhxx-dex-1.0
457,睡眠袋,Sleep Sac,mhxx-dex-1.0
458,昏睡袋,Coma Sac,mhxx-dex-1.0
459,倒地昏睡袋,Torpor Sac,mhxx-dex-1.0
460,火炎袋,Flame Sac,mhxx-dex-1.0
461,爆炎袋,Inferno Sac,mhxx-dex-1.0
462,业炎袋,Conflagrant Sac,mhxx-dex-1.0
463,电袋,Electro Sac,mhxx-dex-1.0
464,电击袋,Thunder Sac,mhxx-dex-1.0
465,雷电袋,Lightning Sac,mhxx-dex-1.0
466,冻结袋,Freezer Sac,mhxx-dex-1.0
467,瞬间冻结袋,Cryo Sac,mhxx-dex-1.0
468,水袋,Aqua Sac,mhxx-dex-1.0
469,大水袋,Torrent Sac,mhxx-dex-1.0
470,特大水袋,Flood Sac,mhxx-dex-1.0
471,狂奔精华,Dash Extract,mhxx-dex-1.0
472,白化精华,Pale Extract,mhxx-dex-1.0
473,狞猛化精华,Hyper Extract,mhxx-dex-1.0
474,狞猛化浓缩精华,Potent Hyper Extract,mhxx-dex-1.0
475,狞猛的牙,Hyper Fang,mhxx-dex-1.0
476,狞猛的锐牙,Hyper Fang+,mhxx-dex-1.0
477,狞猛的重牙,Hyper Hardfang,mhxx-dex-1.0
478,狞猛的重锐牙,Hyper Keenfang,mhxx-dex-1.0
479,狞猛的重刚牙,Hyper Solidfang,mhxx-dex-1.0
480,狞猛的爪,Hyper Claw,mhxx-dex-1.0
481,狞猛的尖爪,Hyper Claw+,mhxx-dex-1.0
482,狞猛的重爪,Hyper Heavyclaw,mhxx-dex-1.0
483,狞猛的重尖爪,Hyper Keenclaw,mhxx-dex-1.0
484,狞猛的重刚爪,Hyper Solidclaw,mhxx-dex-1.0
485,狞猛的龙骨,Hyper Monster Bone,mhxx-dex-1.0
486,狞猛的强龙骨,Hyper MnstrToughbone,mhxx-dex-1.0
487,狞猛的重龙骨,Hyper MnstrSlogbone,mhxx-dex-1.0
488,狞猛的尖角,Hyper Horn+,mhxx-dex-1.0
489,狞猛的刚角,Hyper Hardhorn,mhxx-dex-1.0
490,狞猛的火炎袋,Hyper Flame Sac,mhxx-dex-1.0
491,狞猛的业炎袋,Hyper Conflagrant Sac,mhxx-dex-1.0
492,狞猛的炎鳞,Hyper Pyroscale,mhxx-dex-1.0
493,狞猛的狱炎鳞,Hyper Flarescale,mhxx-dex-1.0
494,狞猛的水袋,Hyper Aqua Sac,mhxx-dex-1.0
495,狞猛的特大水袋,Hyper Flood Sac,mhxx-dex-1.0
496,狞猛的体液,Hyper Fluid,mhxx-dex-1.0
497,狞猛的浓体液,Hyper Viscous Fluid,mhxx-dex-1.0
498,狞猛的电袋,Hyper Electro Sac,mhxx-dex-1.0
499,狞猛的雷电袋,Hyper Lightning Sac,mhxx-dex-1.0
500,狞猛的带电壳,Hyper Charged Shell,mhxx-dex-1.0
