id,name,english,source,rarity,max_level
24,骨斧,Bone Axe,mhxx-dex-1.0+mhxx-save-format-community,1,11
25,王斩击斧雷电,Usurper's Downpour,mhxx-dex-1.0+mhxx-save-format-community,3,7
26,壮实身躯,Power Gasher,mhxx-dex-1.0+mhxx-save-format-community,3,7
27,奇猿狐斧,Vavoom Axe,mhxx-dex-1.0+mhxx-save-format-community,4,7
28,奇猿狐英灵神殿,Vavoom Vengeance,mhxx-dex-1.0+mhxx-save-format-community,5,5
29,喷射烈炎斩击斧,Rath Flame Splitter,mhxx-dex-1.0+mhxx-save-format-community,3,8
30,焰斧银火强焰,Rathsplicer,mhxx-dex-1.0+mhxx-save-format-community,7,5
31,隐秘战斧,Hidden Axe,mhxx-dex-1.0+mhxx-save-format-community,2,8
32,水兽战斧,Ludroth Axe,mhxx-dex-1.0+mhxx-save-format-community,2,8
33,鱼鳍斩击,Finslash,mhxx-dex-1.0+mhxx-save-format-community,5,6
34,猛者战斧,Bruiser Axe,mhxx-dex-1.0+mhxx-save-format-community,2,7
35,狂野战斧,Wild Axe,mhxx-dex-1.0+mhxx-save-format-community,1,8
36,轰龙斜斩,Rex Slasher,mhxx-dex-1.0+mhxx-save-format-community,3,7
37,火炎风暴,Fire Tempest,mhxx-dex-1.0+mhxx-save-format-community,6,6
38,威吓斧,Flickaxe,mhxx-dex-1.0+mhxx-save-format-community,2,7
39,恫吓斧,Flicker Axe,mhxx-dex-1.0+mhxx-save-format-community,5,5
40,甲旋,Binding Roller,mhxx-dex-1.0+mhxx-save-format-community,2,8
41,电龙爪斩击斧,Voltaic Axe,mhxx-dex-1.0+mhxx-save-format-community,3,9
42,巨兽斩击斧,Giant's Axe,mhxx-dex-1.0+mhxx-save-format-community,3,9
43,狐斩击斧【子规啼离恨】,Fond Farewell,mhxx-dex-1.0+mhxx-save-format-community,3,9
44,灼炎斩击斧,Scorching Drafa,mhxx-dex-1.0+mhxx-save-format-community,3,9
45,意志of轮廓,Eisenleib,mhxx-dex-1.0+mhxx-save-format-community,3,7
46,THE执行者,La Guillotine,mhxx-dex-1.0+mhxx-save-format-community,3,8
47,雷斧,Peal,mhxx-dex-1.0+mhxx-save-format-community,3,8
48,钢龙斩击斧,Daora's Farasa,mhxx-dex-1.0+mhxx-save-format-community,3,6
49,凝视法杖,Waxglare Wand,mhxx-dex-1.0+mhxx-save-format-community,3,6
50,金刚角斧,Undying Axe,mhxx-dex-1.0+mhxx-save-format-community,6,6
51,鬼神角斧,Demonlord Axe,mhxx-dex-1.0+mhxx-save-format-community,7,5
52,支配者,Tyrannos,mhxx-dex-1.0+mhxx-save-format-community,6,5
53,业斧暴食强欲,Saligia Vileaxe,mhxx-dex-1.0+mhxx-save-format-community,7,5
54,名为天蝎的白骸,Skeletal Axe,mhxx-dex-1.0+mhxx-save-format-community,3,7
55,极星斩斧【天蝎】,Polaris Skalvia,mhxx-dex-1.0+mhxx-save-format-community,7,5
56,霸斩击斧钺神,Akantor Switch Axe,mhxx-dex-1.0+mhxx-save-format-community,7,5
57,崩斩击斧天崩地裂,Murkham Axe,mhxx-dex-1.0+mhxx-save-format-community,7,5
58,黑之斩击斧,Dark Switch Axe,mhxx-dex-1.0+mhxx-save-format-community,7,5
59,凶斩击斧【白雨】,Cloudburst Axe,mhxx-dex-1.0+mhxx-save-format-community,7,5
60,严重风化的斩击斧,Worn Switch Axe,mhxx-dex-1.0+mhxx-save-format-community,4,7
61,典雅锯刃,Mundus Altus,mhxx-dex-1.0+mhxx-save-format-community,6,5
62,炎王圆弧,Teostra's Arx,mhxx-dex-1.0+mhxx-save-format-community,7,5
63,死亡尖峰,Rough Edge,mhxx-dex-1.0+mhxx-save-format-community,2,8
64,黑斧,Black Axe,mhxx-dex-1.0+mhxx-save-format-community,3,7
65,结云之斩击斧,Yukumo Switch Axe,mhxx-dex-1.0+mhxx-save-format-community,1,8
66,真结云斩击斧,Yukumo Pure Axe,mhxx-dex-1.0+mhxx-save-format-community,3,6
67,豪达奶酪斧,Gouda Axe,mhxx-dex-1.0+mhxx-save-format-community,2,7
68,龙历院正式斩击斧,Wycademy Axe,mhxx-dex-1.0+mhxx-save-format-community,3,6
69,雪鹿橇,Arctic Ledge,mhxx-dex-1.0+mhxx-save-format-community,2,6
70,阴森猫,Grim Cat,mhxx-dex-1.0+mhxx-save-format-community,2,6
71,冷酷镰刀,Infernal Axe,mhxx-dex-1.0+mhxx-save-format-community,3,7
72,黑带斧,Black Belt Axe,mhxx-dex-1.0+mhxx-save-format-community,3,6
73,红熊斧,Crimson Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
74,黑兔斩击斧,Blackhare Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
75,蟹纹重斧,Pincher Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
76,紫毒姬斩击斧,Royal Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
77,涡纹蛮骨鬼柴刀,Pierce Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
78,疾风斩击斧,Nightfall Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
79,宝缠爆裂斧,Geode Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
80,黑炎王斩击斧,Tomb Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
81,金狼斩击斧雷电,Raiden Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
82,暴风神斩击斧,Seize Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
83,爆焰斩击斧,Magma Axe,mhxx-dex-1.0+mhxx-save-format-community,11,15
84,火狐斜斩,Switch Fox,mhxx-dex-1.0+mhxx-save-format-community,6,5
85,雷光之力,Raikou Works,mhxx-dex-1.0+mhxx-save-format-community,6,5
86,海盗J之斧,Pirate Axe J,mhxx-dex-1.0+mhxx-save-format-community,6,5
87,宝斧之变幻金属器,Goldaxe,mhxx-dex-1.0+mhxx-save-format-community,10,3
88,银翼斩击斧,Silverwing Switch Axe,mhxx-dex-1.0+mhxx-save-format-community,7,6
89,青电主斩击斧,Zephra Axe,mhxx-dex-1.0+mhxx-save-format-community,11,5
90,天眼斩击斧･爱别离苦,Deep Yearning,mhxx-dex-1.0+mhxx-save-format-community,11,5
91,银峰斩击斧,Elderfrost Switch Axe,mhxx-dex-1.0+mhxx-save-format-community,11,5
92,屠杀斩击斧,Massacre Hatchet,mhxx-dex-1.0+mhxx-save-format-community,11,5
93,胧隐斩击斧,Cloaked Kaleidos,mhxx-dex-1.0+mhxx-save-format-community,11,5
94,老山龙斩击斧,Dragon Ripper,mhxx-dex-1.0+mhxx-save-format-community,10,3
95,黑灭龙斩击斧,Ruiner's Bane,mhxx-dex-1.0+mhxx-save-format-community,10,3
96,祖龙斩击斧,Fatalis Force,mhxx-dex-1.0+mhxx-save-format-community,10,3
97,碎光斩击斧,Lightbreak Axe,mhxx-dex-1.0+mhxx-save-format-community,10,3
98,躯体or心灵,Körper/Esprit,mhxx-dex-1.0+mhxx-save-format-community,10,3
99,暴君斧,Axe Semper Tyrannis,mhxx-dex-1.0+mhxx-save-format-community,6,5
100,桃毛兽斩击斧,Golba Vandal,mhxx-dex-1.0+mhxx-save-format-community,5,6
101,琥珀斜斩,Amber Slash,mhxx-dex-1.0+mhxx-save-format-community,5,4
102,疾风寒霜,Galefrost,mhxx-dex-1.0+mhxx-save-format-community,9,3
103,突击斧,Assault Axe,mhxx-dex-1.0+mhxx-save-format-community,4,6
104,怪鸟火斧,Beak Axe,mhxx-dex-1.0+mhxx-save-format-community,4,6
105,斩开未解之斩击斧,Research Axe,mhxx-dex-1.0+mhxx-save-format-community,6,5
106,英勇斩击斧,Inceadeus,mhxx-dex-1.0+mhxx-save-format-community,9,3
107,蓝奶酪斧,Gorgonzola Axe,mhxx-dex-1.0+mhxx-save-format-community,8,3
108,长者斩击斧,Elder Axe,mhxx-dex-1.0+mhxx-save-format-community,8,3
109,DUMMY,DUMMY,mhxx-save-format-community-en-fallback,0,4
