id,name,english,source,rarity
67,轰龙猫头盔,F Tigrex Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
68,麒麟猫角,F Kirin Horn,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
69,碎龙猫拳击护头,F Brachy Headgear,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
70,天廻龙猫光圈,F Angel Halo,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
71,钢龙猫强力,F Kushala Glare,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
72,魔神猫帽,F Genie Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
73,帝王猫假发,F Kaiser Periwig,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
74,骸装甲猫面具,F Husk Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3
75,橡子S猫头盔,F Acorn Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
76,贝鲁纳S猫兜帽,F Bherna Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
77,狩猎S猫头盔,F Hunting Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
78,毛皮S猫兜帽,F Mafumofu Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
79,结云S猫斗笠,F Yukumo Kasa S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
80,美食家S猫厨师帽,F Gourmet Toque S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
81,云羊鹿S猫头部,F Moofy Head S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
82,草食龙S猫面具,F Aptonoth Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
83,波波S猫头部,F Popo Head S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
84,丸鸟S猫面具,F Gargwa Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
85,首鸣龙S猫面具,F Larinoth Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
86,合金S猫头盔,F Alloy Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
87,骨制S猫头盔,F Bone Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
88,变化S猫帽,F Alta Hat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
89,飞甲虫S猫帽,F Bnaha Cap S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
90,狗龙S猫头盔,F Jaggi Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
91,硬甲龙S猫头盔,F Rheno Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
92,垂皮龙猫兜帽,F Slagtoth Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
93,跳狗龙S猫头盔,F Maccao Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
94,蓝速龙S猫头盔,F Velociprey Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
95,野猪王S猫面具,F Bulldrome Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
96,青熊兽S猫头盔,F Arzuros Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
97,黄速龙S猫头盔,F Genprey Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
98,白兔兽S猫头盔,F Lagombi Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
99,砂龙S猫帽,F Cephalos Hat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
100,怪鸟S猫面具,F Kut-Ku Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
101,毒怪鸟S猫覆盔,F Gypceros Crest S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
102,鬼蛙S猫大角,F Cabra Horn S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
103,大名盾蟹S猫面具,F Daimyo Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
104,水兽S猫头盔,F Ludroth Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
105,奇猿狐猫帽,F Kecha Cap,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4
106,瓢虫猫护头,F Ladybug Cap,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
107,求知猫兜帽,F Lecturer's Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
108,向导猫兜帽,F Guide's Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
109,水手猫兜帽,F Sailor Hat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
110,猫兽人王的石头,F Stone King Head,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
111,毒蜂S猫护头,F Venombee Cap S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
112,南瓜S猫帽,F Mosgharl Hat S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
113,武者S猫头盔,F Marauder Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
114,红速龙S猫头盔,F Ioprey Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
115,赤甲兽S猫头盔,F Volvi Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
116,白电S猫护士,F Khezu Catnurse S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
117,潜口龙S猫头盔,F Nibel Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
118,夜鸟S猫面具,F Malfestio Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
119,雌火龙S猫头盔,F Rathian Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
120,雪狮子S猫面具,F Blango Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
121,将军镰蟹S猫面具,F Ceanataur Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
122,绞蛇龙S猫头巾,F Naja Turban S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
123,迅龙S猫头盔,F Narga Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
124,黑狼鸟S猫头巾,F Garuga Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
125,爆锤龙S猫头盔,F Uragaan Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
126,变形冰鲨猫圆帽,F Zamtrios Helmet,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
127,水龙猫帽,F Plesioth Cap,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
128,熔岩龙猫头盔,F Lava Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5
129,雪绒花S双猫尾,F Edel Pigtails S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
130,克鲁茵S猫兜帽,F Kittendant Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
131,橡子面具,F Acorn Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
132,蟹爪面具,F Pincer Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
133,混沌的阿尔･霸,F Chaos Bulbs+,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
134,死神S猫兜帽,F Death Stench Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
135,黄金乡S猫头盔,F El Dora Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
136,机械S猫核心,F Artian Core S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
137,海龙S猫海盗帽,F Lagia Triad S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
138,斩龙S猫头盔,F Glavenus Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
139,电龙S猫面具,F Astalos Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
140,巨兽S猫衣领,F Gammoth Collar S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
141,泡狐龙S猫斗笠,F Mizutsune Kasa S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
142,火龙S猫头盔,F Rathalos Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
143,雷狼龙S猫头盔,F Zinogre Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
144,黑蚀龙S猫恐怖,F Gore Horror S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
145,轰龙S猫头盔,F Tigrex Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
146,重甲虫猫头部,F Seltas Head,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
147,炎戈龙猫头盔,F Agnaktor Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
148,尾锤龙猫头盔,F Duram Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
149,麒麟S猫角,F Kirin Horn S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
150,黑衣猫之面罩,F Puppeteer Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
151,恐暴龙猫头盔,F Vangis Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
152,猛怪鸟猫面具,F Kut-Ku Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
153,猛奇猿狐猫帽,F Kecha Cap R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
154,猛毒怪鸟猫覆盔,F Gypceros Crest R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
155,猛鬼蛙猫大角,F Cabra Horn R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
156,猛大名盾蟹猫面具,F Daimyo Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
157,猛水兽猫头盔,F Ludroth Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
158,猛夜鸟猫面具,F Malfestio Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
159,猛变形冰鲨猫圆帽,F Zamtrios Helmet R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
160,猛白电猫白帽,F Khezu Cap R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
161,猛雌火龙猫头盔,F Rathian Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
162,猛潜口龙猫头盔,F Nibel Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
163,猛水龙猫帽,F Plesioth Cap R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
164,猛雪狮子猫面具,F Blango Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6
165,贤者S猫帽,F Scholarly Cap S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
166,女仆S猫兜帽,F Maiden Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
167,支援者S猫兜帽,F Helper Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
168,喵和抚子华【布冠】,F Beautiful Toque,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
169,最棒的面具,F Ultimate Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
170,公会S猫宽帽,F Guild Headgear S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
171,寄宿灵魂之发饰,F Soul Hairpiece,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
172,滚滚草帽,F Transpurrter Kasa,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
173,纳豆流喵束发,F Dirty Locks,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
174,喵骑士的帽子,F D'Artanyan's Hat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
175,大师猫头盔,F Master's Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
176,勇气S猫军盔,F Derring Galea S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
177,千刃龙S猫硬盔,F Seregios Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
178,碎龙S猫拳击帽,F Brachy Noggin S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
179,天廻龙S猫光圈,F Angel Aura S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
180,骸装甲S猫面具,F Husk Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
181,阿斯里斯猫面具,F Nakarkos Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
182,猛熔岩龙猫头盔,F Lava Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
183,猛将军镰蟹猫面具,F Ceanataur Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
184,猛迅龙猫头盔,F Narga Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
185,猛绞蛇龙猫头巾,F Naja Turban R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
186,猛黑狼鸟猫头巾,F Garuga Hood R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
187,猛爆锤龙猫头盔,F Uragaan Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
188,猛重甲虫猫头部,F Seltas Head R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
189,猛火龙猫头盔,F Rathalos Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
190,猛海龙猫海盗帽,F Lagia Triad R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
191,猛雷狼龙猫头盔,F Zinogre Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
193,钢龙S猫强力,F Kushala Glower S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
194,魔神S猫帽,F Genie Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
195,帝王S猫假发,F Kaiser Crown,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
196,霸龙猫削头,F Akantor Visage,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
197,崩龙猫削头,F Ukanlos Visage,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
198,喵天【冠】,F Majestic Crown,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
199,煌黑龙猫智慧,F Escador Wisdom,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
200,猛泡狐龙猫斗笠,F Mizutsune Kasa R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
201,猛电龙猫面具,F Astalos Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
202,猛巨兽猫衣领,F Gammoth Collar R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
203,猛斩龙猫头盔,F Glavenus Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
204,猛炎戈龙猫头盔,F Agnaktor Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
205,猛黑蚀龙猫恐怖,F Gore Horror R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
206,猛千刃龙猫硬盔,F Seregios Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
207,猛尾锤龙猫头盔,F Duram Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
208,猛轰龙猫头盔,F Tigrex Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
209,猛碎龙猫头部,F Brachy Head R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
210,猛黑衣猫之面罩,F Puppeteer Mask R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
211,猛恐暴龙猫头盔,F Vangis Helm R,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7
212,异形猫头盔,F Strange Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
213,异形S猫头盔,F Strange Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
214,红盔猫头盔,F Redhelm Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
215,红盔S猫头盔,F Redhelm Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
216,大雪主猫头盔,F Snowbaron Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
217,大雪主S猫头盔,F Snowbaron Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
218,矛碎猫面具,F Stonefist Mask,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
219,矛碎S猫面具,F Stonefist Mask S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
220,紫毒姬猫头盔,F Dreadqueen Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
221,紫毒姬S猫头盔,F Dreadqueen Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
222,岩穿猫大角,F Drilltusk Horn,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
223,岩穿S猫大角,F Drilltusk Horn S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
224,白疾风猫头盔,F Silverwind Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
225,白疾风S猫头盔,F Silverwind Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
226,宝缠猫头盔,F Crystalbeard Helm,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
227,宝缠S猫头盔,F Crystalbeard Helm S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
228,独眼猫头巾,F Deadeye Hood,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
229,独眼S猫头巾,F Deadeye Hood S,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11
