id,name,english,source,rarity,max_level
46,力矩回旋剑,Whirlitwists,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,6
47,力矩钻头剑,Whirlitorture,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,6
48,怪鸟双耳,Kut-Ku Pair,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,9
49,铁扇【乌】,Raven Tessen,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
50,铁扇【兇】,Wicked Tessen,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
51,雷光双剑,Twin Bolts,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
52,巨兽双剑,Giant's Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
53,狐双刃【浮世梦如空】,Morning Dawn,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
54,灼炎伐木手,Smoldering Cities,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,9
55,乌鸦of撕裂者,Fledderklauen,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
56,THE使徒,Les Apôtres,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,8
57,锐爪双剑,Twin Nails,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
58,斗鬼【高丸】,Suzuka Takamaru,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,7
59,愤怒双刃,Wrath & Rancor,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
60,业双刃大小激情,Consummate Pair,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
61,名为双子的白骸,Chasm Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
62,极星双剑【双子】,Astral Gemini,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
63,霸爪爪神,Akantor Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
64,崩刃皓掌碎月,Ukanlos Ruinblades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
65,凶扇【黑风白雨】,Stormwind Fans,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
66,严重风化的双剑,Worn Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,7
67,封龙剑【超绝一门】,Enduring Schism,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
68,太古双短剑,Hi Twin Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
69,黑双短剑,Black Twin Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
70,结云之双剑,Yukumo Duo,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1,8
71,真结云双剑,Pure Yukumo Duo,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
72,龙历院正式双剑,Wycademy Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
73,英雄双刃,Heroic Twins,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
74,公会骑士军刀,Guild Knight Sabers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,6
75,微醺啤酒,Addled Beers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
76,波凯连指手套,Pokke Mittens,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
77,狩丸子【白团】,White Dango,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
78,狩丸子【火药团】,Spicy Dango,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
79,狩丸子【毒天狗团】,Tengu Dango,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
80,贪吃鬼的餐具,Glutton's Tools,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
81,双剑煮炒,Stewbry Stirfoils,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
82,蝶剑,Qornu Waga,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,7
83,奇面稻草人,Shaka Scarecrows,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
84,艾露猫君梅拉露君,Felyne and Melynx,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
85,猫爪,Felyne Claws,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
86,钢龙之石双剑,Daora Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,7
87,红熊双钺,Crimson Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
88,兔女神双雪剑,Blackhare Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
89,蟹纹双剑,Pincher Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
90,紫毒姬双剑,Royal Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
91,疾风双刃,Nightfall Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
92,铁扇【祸】,Hardened Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
93,金狼双刃雷神,Raiden Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
94,暴风神双切,Seize Slicers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
95,爆焰双刃,Enflamed Slicers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
96,海盗J之刃,Pirate Edges J,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
97,红莲爆炎刃,Exploding Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
98,范马刃牙流格斗术,Baki Combat Jutsu,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
99,双星红莲刃,Twin Star Blades,mhxx-romfs-game-array+mhxx-reviewed-game-only-translation,0,5
100,MH Fan Club特制扇子,Fan Club Fans,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
101,宝刀之成对金属器,Goldblades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
102,银翼双刃,Silverwing Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,6
103,青电主双剑,Twin Revolt,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
104,天眼双刃･色即是空,Impermanence,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
105,银峰双剑,Elderfrost Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
106,屠杀双剑,Massacre Spines,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
107,铠裂双剑,Razor Dissectors,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
108,双焰,Flaming Pair,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
109,双龙刃【红空暗夜】,Ebonblood Twindrakes,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
110,双龙刃【飞天】,Ultimus Celestials,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
111,碎光双闪,Lightbreak Twins,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
112,使徒or魔女,Apostel/Sorcière,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
113,兄弟剑,Diablos Bashers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
114,粉红双球锤,Pink Maracas,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,6
115,白速龙双爪,Giaprey Claws,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,6
116,冰牙双剑,Blizzarioths,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
117,里世界之炎,Ignis Noire,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
118,流水鳍双剑,Verdant Slashers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8,3
119,面对未解之双剑,Research Spikes,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
120,酒场探索者,Cercatore Talea,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
121,【我说完了】,Ace Blades,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
122,双鱼剑,Luzio Saurel,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
123,长者短剑,Elder Daggers,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8,3
124,迅雷之力,Jinrai Works,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
125,光剑Cypher,Light Sword Cypher,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,4
