id,name,english,source,rarity,max_level
50,魔法少女虫杖,Magia Pitareen,mhxx-dex-1.0+mhxx-save-format-community,2,7
51,焦香四溢烫手棒,Garia Club,mhxx-dex-1.0+mhxx-save-format-community,4,5
52,橡子虫棍,Acorn Rod,mhxx-dex-1.0+mhxx-save-format-community,2,6
53,暴君,Deathport Staff,mhxx-dex-1.0+mhxx-save-format-community,3,7
54,蟹纹轮棍,Stonefist Caster,mhxx-dex-1.0+mhxx-save-format-community,11,15
55,疾风虫棍,Nightfall Scythe,mhxx-dex-1.0+mhxx-save-format-community,11,15
56,宝缠虫棍,Grobo Blow,mhxx-dex-1.0+mhxx-save-format-community,11,15
57,爆焰长棍,Ashen Teuza,mhxx-dex-1.0+mhxx-save-format-community,11,15
58,判罪之铳棍J,Conviction Glaive J,mhxx-dex-1.0+mhxx-save-format-community,6,5
59,阿拉丁之杖,Aladdin's Wand,mhxx-dex-1.0+mhxx-save-format-community,6,5
60,兽矛,Spear of the Beast,mhxx-dex-1.0+mhxx-save-format-community,6,5
61,宝棍之金属器,Goldglaive,mhxx-dex-1.0+mhxx-save-format-community,10,3
62,银翼锐棍,Silverwing Glaive,mhxx-dex-1.0+mhxx-save-format-community,7,6
63,至极之青电龙棍,Boltreaver Glaive,mhxx-dex-1.0+mhxx-save-format-community,11,5
64,天眼薙刀･春愁秋思,Melancholy,mhxx-dex-1.0+mhxx-save-format-community,11,5
65,银峰棍,Elderfrost Club,mhxx-dex-1.0+mhxx-save-format-community,11,5
66,屠杀棍,Massacre Rod,mhxx-dex-1.0+mhxx-save-format-community,11,5
67,铠裂虫棍,Razor Reaper,mhxx-dex-1.0+mhxx-save-format-community,11,5
68,真･黑龙棍【天意】,True Fatalis Teni,mhxx-dex-1.0+mhxx-save-format-community,10,3
69,黑灭龙棍,Ruiner Glaive,mhxx-dex-1.0+mhxx-save-format-community,10,3
70,祖龙士兵棍,Fatalis Soldier,mhxx-dex-1.0+mhxx-save-format-community,10,3
71,碎光黑曜杵,Lightbreak Press,mhxx-dex-1.0+mhxx-save-format-community,10,3
72,戏法or信任,List/Confiance,mhxx-dex-1.0+mhxx-save-format-community,10,3
73,铠龙坚骨棍,Graviafaren,mhxx-dex-1.0+mhxx-save-format-community,5,5
74,角龙角虫棍,Diablos Rod,mhxx-dex-1.0+mhxx-save-format-community,6,5
75,潜行虫棍,Stealth Glaive,mhxx-dex-1.0+mhxx-save-format-community,4,6
76,强袭虫棍,Assault Glaive,mhxx-dex-1.0+mhxx-save-format-community,8,3
77,凶轮【云霓】,Stratus Arc,mhxx-dex-1.0+mhxx-save-format-community,10,3
78,缭乱辉龙戟,Blossomajesty,mhxx-dex-1.0+mhxx-save-format-community,10,3
79,天雷棍【麒麟】,Boltbrute,mhxx-dex-1.0+mhxx-save-format-community,9,3
80,判定未解之棍,Research Glaive,mhxx-dex-1.0+mhxx-save-format-community,6,5
81,黄金乡之权杖,Eldora Scepter,mhxx-dex-1.0+mhxx-save-format-community,5,5
82,长者之棍,Elder Rod,mhxx-dex-1.0+mhxx-save-format-community,8,3
