id,name,english,source,rarity,max_level
59,白银剑斗士,Silver Spartacus,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
60,黄金女武神,Gold Valkyrie,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
61,崩弩焚世,Ukanlos Frost Bow,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
62,凶针【水祸】,Wicked Needle,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,5
63,隐匿之钟,Veiled Bell,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
64,气舰枪,Airship Gun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
65,黑阳伞,Black Parasol,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,3,6
66,珍珠褶边阳伞,Angel Parasol,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
67,结云之弩,Yukumo Light Bowgun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,1,8
68,真结云弩,Yukumo Pureshot,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
69,子孙葫芦,Gourd Shot,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,6
70,花蕾弩枪,Fiossidare,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
71,春夜鲤炮,Springnight Shot,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
72,狙击节拍,Beast Sniper,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
73,艾露猫布偶,Felyne Ragdoll,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,7
74,梅拉露布偶,Melynx Ragdoll,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,7
75,吹吹茶釜,Kettleblower,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,5
76,黄金乡之滑膛枪,Eldra Musket,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
77,黑带轻弩,Black Belt Bowgun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,2,6
78,紫毒姬烈火,Rathian Fire,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
79,疾风凝视之弩,Squall's Gaze,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
80,斗【祸】,Wicked Do,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
81,黑炎龙炮,Dreadking Blaster,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
82,金狼弩雷管,Thunder Lycan,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
83,暴风神爪弩,Rudra Shot,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
84,爆焰轻弩,Infernal Solution,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,15
85,手臂加农炮,Arm Cannon,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
86,宝弩之金属器,Goldshooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
87,银翼连弩,Silverwing Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,7,6
88,青电龙炮,Boltreaver Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
89,天眼水铳･浮云朝露,Dew on the Leaves,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
90,银峰弩,Elderfrost Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
91,屠杀轻弩,Massacre Buster,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
92,胧隐轻弩,Cloaked Threat,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,11,5
93,黑龙翼弩,Fatalis Pit,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
94,黑灭龙弩,Ruiner Recurve,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
95,里祖龙弩,Ancient Bowgun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
96,碎光辉弩,Lightbreak Gun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
97,咒文or神谕,Beschwörung/Oracle,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,10,3
98,榴弹弩,Grenade Launcher,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
99,泰坦榴弹弩,Titan Launcher,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,6
100,桃毛突击,Assault Conga,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
101,暴风雪加农炮,Blizzard Cannon,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,5,5
102,土砂轻弩,Barro Barrel,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,5
103,夜鸟秀羽弩,Drowsy Eye,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,4,6
104,王牙弩【迸雷】,Leader's Thunder,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
105,首航纪念之巴尔巴斯,Memento Barbas,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8,3
106,照耀未解之轻弩,Research Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,6,5
107,【嗯……】,Ace Bowgun,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
108,长者轻弩,Elder Shooter,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,8,3
109,火狐轻弩,Bulletfox,mhxx-romfs-game-array+mhxx-dex-1.0+mhxx-save-format-community,9,3
