id,name,english,source,rarity,max_level
33,轰龙爆裂铳枪,Tiger Blast,mhxx-dex-1.0+mhxx-save-format-community,3,7
34,公主爆裂铳枪,Princess Panoply,mhxx-dex-1.0+mhxx-save-format-community,3,8
35,女王爆裂铳枪,Queen's Panoply,mhxx-dex-1.0+mhxx-save-format-community,7,5
36,王铳枪豪雷,Usurper's Roar,mhxx-dex-1.0+mhxx-save-format-community,3,7
37,巨骨铳枪,Golem Gunlance,mhxx-dex-1.0+mhxx-save-format-community,2,7
38,疾电之铳枪,Thunder Yell,mhxx-dex-1.0+mhxx-save-format-community,3,8
39,脊柱冲击枪,Spine Blaster,mhxx-dex-1.0+mhxx-save-format-community,3,8
40,寒冰铳枪,Hellsting,mhxx-dex-1.0+mhxx-save-format-community,2,7
41,极寒民族铳枪,Gerd Sting,mhxx-dex-1.0+mhxx-save-format-community,5,5
42,蟹钳铳枪,Scissor Gunlance,mhxx-dex-1.0+mhxx-save-format-community,2,8
43,隐秘铳枪,Hidden Gunlance,mhxx-dex-1.0+mhxx-save-format-community,2,8
44,花铳枪零式,Fiore Nulo,mhxx-dex-1.0+mhxx-save-format-community,1,9
45,绿花铳枪零式,Fiore Nulo (G),mhxx-dex-1.0+mhxx-save-format-community,2,8
46,红花铳枪零式,Fiore Nulo (R),mhxx-dex-1.0+mhxx-save-format-community,2,8
47,穿角先生,Monsieur Gore,mhxx-dex-1.0+mhxx-save-format-community,4,6
48,女屠户,Madame Butcher,mhxx-dex-1.0+mhxx-save-format-community,6,6
49,绿宝石战车,Verdant Rook,mhxx-dex-1.0+mhxx-save-format-community,3,9
50,巨兽铳枪,Giant's Artillery,mhxx-dex-1.0+mhxx-save-format-community,3,9
51,狐灯枪【沐辉决绝行】,Ukiyo no Yamiwo,mhxx-dex-1.0+mhxx-save-format-community,3,9
52,灼炎铳枪,Burning Kabeira,mhxx-dex-1.0+mhxx-save-format-community,3,9
53,手腕of暴君,Tyrannenarm,mhxx-dex-1.0+mhxx-save-format-community,3,7
54,THE冲击,L'Onde,mhxx-dex-1.0+mhxx-save-format-community,3,8
55,毒物香气,Venomous Cologne,mhxx-dex-1.0+mhxx-save-format-community,3,6
56,愚欲铳枪,Ravenous Gunlance,mhxx-dex-1.0+mhxx-save-format-community,6,5
57,业铳枪暴食,Consummate Gunlance,mhxx-dex-1.0+mhxx-save-format-community,7,5
58,名为人马的白骸,Chasm Gunlance,mhxx-dex-1.0+mhxx-save-format-community,3,7
59,极星铳枪【人马】,Astral Centaurus,mhxx-dex-1.0+mhxx-save-format-community,7,5
60,霸铳枪火神,Akantor Gunlance,mhxx-dex-1.0+mhxx-save-format-community,7,5
61,崩铳枪奔炎,Ukanlos Gunlance,mhxx-dex-1.0+mhxx-save-format-community,7,5
62,凶铳枪【瑞雨】,Ominous Monsoon,mhxx-dex-1.0+mhxx-save-format-community,7,5
63,严重风化的铳枪,Worn Gunlance,mhxx-dex-1.0+mhxx-save-format-community,4,7
64,欧贝利斯克,Obelisk,mhxx-dex-1.0+mhxx-save-format-community,6,5
65,钢冰铳枪,Icesteel Gunlance,mhxx-dex-1.0+mhxx-save-format-community,7,5
66,黑铳枪,Black Smoke Gunlance,mhxx-dex-1.0+mhxx-save-format-community,3,7
67,结云之铳枪,Yukumo Gunlance,mhxx-dex-1.0+mhxx-save-format-community,1,8
68,真结云铳枪,Yukumo Puregunlance,mhxx-dex-1.0+mhxx-save-format-community,3,6
69,铳枪汽昂枪,Baa Baa Gunlance,mhxx-dex-1.0+mhxx-save-format-community,2,7
70,龙历院正式铳枪,Wycademy Gunlance,mhxx-dex-1.0+mhxx-save-format-community,3,6
71,英雄铳枪,Hero Gunlance,mhxx-dex-1.0+mhxx-save-format-community,6,6
72,雪洞枪,Kamak Gunlance,mhxx-dex-1.0+mhxx-save-format-community,2,6
73,艾露猫套娃,Felyoshka,mhxx-dex-1.0+mhxx-save-format-community,5,5
74,竹铳枪【驱鸟】,Bamboo Birdsbane,mhxx-dex-1.0+mhxx-save-format-community,2,6
75,玉米炮,Cornpopper,mhxx-dex-1.0+mhxx-save-format-community,3,6
76,炎王龙之石铳枪,Teostra Gunlance,mhxx-dex-1.0+mhxx-save-format-community,2,6
77,兔女神雪铳枪,Blackhare Gunlance,mhxx-dex-1.0+mhxx-save-format-community,11,15
78,蟹纹铳枪,Pincher Cannon,mhxx-dex-1.0+mhxx-save-format-community,11,15
79,紫毒姬铳枪,Royal Burst,mhxx-dex-1.0+mhxx-save-format-community,11,15
80,涡动鬼铳枪,Pierce Cannon,mhxx-dex-1.0+mhxx-save-format-community,11,15
81,疾风铳枪,Nightfall Burst,mhxx-dex-1.0+mhxx-save-format-community,11,15
82,宝缠铳枪,Geode Burst,mhxx-dex-1.0+mhxx-save-format-community,11,15
83,三尖刀【祸】,Hardened Gunlance,mhxx-dex-1.0+mhxx-save-format-community,11,15
84,黑炎王战车,Tomb Gunlance,mhxx-dex-1.0+mhxx-save-format-community,11,15
85,金狼铳枪豪雷,Raiden Cannon,mhxx-dex-1.0+mhxx-save-format-community,11,15
86,暴风神爆裂铳枪,Seize Burst,mhxx-dex-1.0+mhxx-save-format-community,11,15
87,爆焰铳枪,Explosive Kabeira,mhxx-dex-1.0+mhxx-save-format-community,11,15
88,白金奖杯,Platinum Trophy,mhxx-dex-1.0+mhxx-save-format-community,6,5
89,伏特之力,Volt Works,mhxx-dex-1.0+mhxx-save-format-community,6,5
90,海盗J铳枪,Pirate Gunlance J,mhxx-dex-1.0+mhxx-save-format-community,6,5
91,宝杖之爆炸金属器,Gold Gunlance,mhxx-dex-1.0+mhxx-save-format-community,10,3
92,银翼铳枪,Silverwing Gunlance,mhxx-dex-1.0+mhxx-save-format-community,7,6
93,青电主铳枪,Zephra Rook,mhxx-dex-1.0+mhxx-save-format-community,11,5
94,天眼灯枪･无明长夜,Mumyo Joya,mhxx-dex-1.0+mhxx-save-format-community,11,5
95,银峰铳枪,Elderfrost Gunlance,mhxx-dex-1.0+mhxx-save-format-community,11,5
96,屠杀铳枪,Massacre Gunlance,mhxx-dex-1.0+mhxx-save-format-community,11,5
97,胧隐铳枪,Cloaked Blaster,mhxx-dex-1.0+mhxx-save-format-community,11,5
98,黑灭龙铳枪,Ruiner Gunlance,mhxx-dex-1.0+mhxx-save-format-community,10,3
99,祖龙灵铳枪,O. Fatalis Gunlance,mhxx-dex-1.0+mhxx-save-format-community,10,3
100,碎光铳枪,Lightbreak Gunlance,mhxx-dex-1.0+mhxx-save-format-community,10,3
101,和平or暴政,Ruhe/Tyrannie,mhxx-dex-1.0+mhxx-save-format-community,10,3
102,白色铳枪,White Gunlance,mhxx-dex-1.0+mhxx-save-format-community,5,5
103,恶魔铳枪,Diablos Gunlance,mhxx-dex-1.0+mhxx-save-format-community,6,5
104,白速龙铳枪,Snow Gunlance,mhxx-dex-1.0+mhxx-save-format-community,4,6
105,土砂旋击,Barroth Loader,mhxx-dex-1.0+mhxx-save-format-community,4,5
106,泥沼刺针,Roscasludge,mhxx-dex-1.0+mhxx-save-format-community,8,3
107,甲壳铳枪,Shell Gunbird,mhxx-dex-1.0+mhxx-save-format-community,4,6
108,高贵铳枪,Noble Gunbird,mhxx-dex-1.0+mhxx-save-format-community,8,3
109,夜鸟迷幻铳枪,Sleeper Blaster,mhxx-dex-1.0+mhxx-save-format-community,4,5
110,炎戈铳枪,Agna Vulcan,mhxx-dex-1.0+mhxx-save-format-community,9,3
111,壹･真实,Eine Wahrheit,mhxx-dex-1.0+mhxx-save-format-community,10,3
112,炙烤未解之铳枪,Research Gunlance,mhxx-dex-1.0+mhxx-save-format-community,6,5
113,烤肉铳枪,Barbecue Gunlance,mhxx-dex-1.0+mhxx-save-format-community,9,3
114,长者铳枪,Elder Gunlance,mhxx-dex-1.0+mhxx-save-format-community,8,3
