id,name,english,source,rarity
126,斩龙猫铠甲,F Glavenus Mail,mhxx-dex-1.0,3
128,雷狼龙猫铠甲,F Zinogre Mail,mhxx-dex-1.0,3
130,黑蚀龙猫鬼魂,F Gore Ghost,mhxx-dex-1.0,3
132,千刃龙猫铁甲,F Seregios Mail,mhxx-dex-1.0,3
134,轰龙猫铠甲,F Tigrex Mail,mhxx-dex-1.0,3
136,麒麟猫服饰,F Kirin Vest,mhxx-dex-1.0,3
138,碎龙猫拳击套装,F Brachy Gloves,mhxx-dex-1.0,3
140,天廻龙猫飞羽,F Angel Feathers,mhxx-dex-1.0,3
142,钢龙猫恐惧,F Kushala Cista,mhxx-dex-1.0,3
144,魔神猫服饰,F Genie Carpet,mhxx-dex-1.0,3
146,帝王猫长袍,F Kaiser Robe,mhxx-dex-1.0,3
148,骸装甲猫服装,F Husk Suit,mhxx-dex-1.0,3
150,橡子S猫铠甲,F Acorn Mail S,mhxx-dex-1.0,4
152,贝鲁纳S猫铠甲,F Bherna Mail S,mhxx-dex-1.0,4
154,狩猎S猫铠甲,F Hunting Mail S,mhxx-dex-1.0,4
156,毛皮S猫服饰,F Mafumofu Vest S,mhxx-dex-1.0,4
158,结云S猫道服,F Yukumo Dogi S,mhxx-dex-1.0,4
160,美食家S猫服装,F Gourmet Suit S,mhxx-dex-1.0,4
162,云羊鹿S猫服装,F Moofy Suit S,mhxx-dex-1.0,4
164,草食龙S猫服装,F Aptonoth Suit S,mhxx-dex-1.0,4
166,波波S猫衣服,F Popo Wear S,mhxx-dex-1.0,4
168,丸鸟S猫服饰,F Gargwa Vest S,mhxx-dex-1.0,4
170,首鸣龙S猫服装,F Larinoth Suit S,mhxx-dex-1.0,4
172,合金S猫铠甲,F Alloy Mail S,mhxx-dex-1.0,4
174,骨制S猫铠甲,F Bone Mail S,mhxx-dex-1.0,4
176,变化S猫衬衫,F Alta Shirt S,mhxx-dex-1.0,4
178,飞甲虫S猫服装,F Bnaha Suit S,mhxx-dex-1.0,4
180,狗龙S猫铠甲,F Jaggi Mail S,mhxx-dex-1.0,4
182,硬甲龙S猫铠甲,F Rheno Mail S,mhxx-dex-1.0,4
184,垂皮龙猫披风,F Slagtoth Cape,mhxx-dex-1.0,4
186,跳狗龙S猫铠甲,F Maccao Mail S,mhxx-dex-1.0,4
188,蓝速龙S猫铠甲,F Velociprey Mail S,mhxx-dex-1.0,4
190,野猪王S猫服饰,F Bulldrome Vest S,mhxx-dex-1.0,4
192,青熊兽S猫铠甲,F Arzuros Mail S,mhxx-dex-1.0,4
194,白速龙猫铠甲,F Giaprey Mail,mhxx-dex-1.0,4
196,黄速龙S猫铠甲,F Genprey Mail S,mhxx-dex-1.0,4
198,白兔兽S猫铠甲,F Lagombi Mail S,mhxx-dex-1.0,4
200,砂龙S猫连衣裙,F Cephalos Dress S,mhxx-dex-1.0,4
202,怪鸟S猫衣服,F Kut-Ku Wear S,mhxx-dex-1.0,4
204,毒怪鸟S猫服装,F Gypceros Cloth S,mhxx-dex-1.0,4
206,鬼蛙S猫兜铠,F Cabra Wrap S,mhxx-dex-1.0,4
208,大名盾蟹S猫服装,F Daimyo Suit S,mhxx-dex-1.0,4
210,水兽S猫铠甲,F Ludroth Mail S,mhxx-dex-1.0,4
212,桃毛兽猫派对服,F Conga Fete,mhxx-dex-1.0,4
214,奇猿狐猫大衣,F Kecha Coat,mhxx-dex-1.0,4
216,土砂龙猫铠甲,F Barroth Mail,mhxx-dex-1.0,4
218,瓢虫猫宠物服,F Ladybug Wings,mhxx-dex-1.0,5
220,求知猫服装,F Lecturer's Suit,mhxx-dex-1.0,5
222,向导猫服装,F Guide's Suit,mhxx-dex-1.0,5
224,水手猫服装,F Sailor Suit,mhxx-dex-1.0,5
226,猫兽人王的石身,F Stone King Body,mhxx-dex-1.0,5
228,毒蜂S猫宠物服,F Venombee Wings S,mhxx-dex-1.0,5
230,南瓜S猫铠甲,F Mosgharl Mail S,mhxx-dex-1.0,5
232,武者S猫装甲,F Marauder Armor S,mhxx-dex-1.0,5
234,美丽猫连衣裙,F Pleasant Dress,mhxx-dex-1.0,5
236,聪慧猫外套,F Wisdom Cloak,mhxx-dex-1.0,5
238,红速龙S猫铠甲,F Ioprey Mail S,mhxx-dex-1.0,5
240,赤甲兽S猫铠甲,F Volvi Mail S,mhxx-dex-1.0,5
242,岩龙猫铠甲,F Basarios Mail,mhxx-dex-1.0,5
244,白电S猫服装,F Khezu Smock S,mhxx-dex-1.0,5
246,潜口龙S猫铠甲,F Nibel Mail S,mhxx-dex-1.0,5
248,夜鸟S猫铠甲,F Malfestio Mail S,mhxx-dex-1.0,5
250,雌火龙S猫铠甲,F Rathian Mail S,mhxx-dex-1.0,5
252,雪狮子S猫装束,F Blango Garb S,mhxx-dex-1.0,5
254,将军镰蟹S猫服装,F Ceanataur Suit S,mhxx-dex-1.0,5
256,影蜘蛛猫铠甲,F Scylla Mail,mhxx-dex-1.0,5
258,绞蛇龙S猫宽裤,F Naja Sirwal S,mhxx-dex-1.0,5
260,迅龙S猫铠甲,F Narga Mail S,mhxx-dex-1.0,5
262,黑狼鸟S猫衣,F Garuga Robe S,mhxx-dex-1.0,5
264,爆锤龙S猫铠甲,F Uragaan Mail S,mhxx-dex-1.0,5
266,变形冰鲨猫服装,F Zamtrios Suit,mhxx-dex-1.0,5
268,水龙猫服装,F Plesioth Suit,mhxx-dex-1.0,5
270,熔岩龙猫铠甲,F Lava Mail,mhxx-dex-1.0,5
272,雪绒花S猫褶裙,F Edel Frills S,mhxx-dex-1.0,6
274,克鲁茵S猫服装,F Kittendant Suit S,mhxx-dex-1.0,6
276,本小爷的宝衣,F Shakalaka Duds,mhxx-dex-1.0,6
278,吾辈的棒棒蓑衣,F Straw Raincoat,mhxx-dex-1.0,6
280,混沌的玛奥･霸,F Chaos Skirt+,mhxx-dex-1.0,6
282,死神S猫大衣,F Death Stench Coat S,mhxx-dex-1.0,6
284,黄金乡S猫铠甲,F El Dora Mail S,mhxx-dex-1.0,6
286,机械S猫齿轮,F Artian Gear S,mhxx-dex-1.0,6
288,活泼猫服装,F Cheerful Suit,mhxx-dex-1.0,6
290,海歌猫服装,F Mariner Suit,mhxx-dex-1.0,6
292,海龙S猫外袍,F Lagia Pirate S,mhxx-dex-1.0,6
294,斩龙S猫铠甲,F Glavenus Mail S,mhxx-dex-1.0,6
296,电龙S猫服装,F Astalos Suit S,mhxx-dex-1.0,6
298,巨兽S猫大衣,F Gammoth Coat S,mhxx-dex-1.0,6
300,泡狐龙S猫衣,F Mizutsune Suit S,mhxx-dex-1.0,6
302,冰牙龙猫铠甲,F Barioth Mail,mhxx-dex-1.0,6
304,火龙S猫铠甲,F Rathalos Mail S,mhxx-dex-1.0,6
306,雷狼龙S猫铠甲,F Zinogre Mail S,mhxx-dex-1.0,6
308,铠龙猫装甲,F Grav Armor,mhxx-dex-1.0,6
310,黑蚀龙S猫鬼魂,F Gore Ghost S,mhxx-dex-1.0,6
312,轰龙S猫铠甲,F Tigrex Mail S,mhxx-dex-1.0,6
314,重甲虫猫衣装,F Seltas Body,mhxx-dex-1.0,6
316,炎戈龙猫铠甲,F Agnaktor Mail,mhxx-dex-1.0,6
318,尾锤龙猫铠甲,F Duram Mail,mhxx-dex-1.0,6
320,麒麟S猫服饰,F Kirin Vest S,mhxx-dex-1.0,6
322,黑衣猫之装束,F Puppeteer Garb,mhxx-dex-1.0,6
324,恐暴龙猫铠甲,F Vangis Mail,mhxx-dex-1.0,6
326,猛怪鸟猫衣服,F Kut-Ku Wear R,mhxx-dex-1.0,6
328,猛奇猿狐猫大衣,F Kecha Coat R,mhxx-dex-1.0,6
330,猛毒怪鸟猫服装,F Gypceros Cloth R,mhxx-dex-1.0,6
332,猛鬼蛙猫兜铠,F Cabra Wrap R,mhxx-dex-1.0,6
334,猛大名盾蟹猫服装,F Daimyo Suit R,mhxx-dex-1.0,6
336,猛水兽猫铠甲,F Ludroth Mail R,mhxx-dex-1.0,6
338,猛夜鸟猫铠甲,F Malfestio Mail R,mhxx-dex-1.0,6
340,猛变形冰鲨猫服装,F Zamtrios Suit R,mhxx-dex-1.0,6
342,猛白电猫白衣,F Khezu Suit R,mhxx-dex-1.0,6
344,猛雌火龙猫铠甲,F Rathian Mail R,mhxx-dex-1.0,6
346,猛潜口龙猫铠甲,F Nibel Mail R,mhxx-dex-1.0,6
348,猛水龙猫服装,F Plesioth Suit R,mhxx-dex-1.0,6
350,猛雪狮子猫装束,F Blango Garb R,mhxx-dex-1.0,6
352,贤者S猫服装,F Scholarly Suit S,mhxx-dex-1.0,7
354,女仆S猫铠甲,F Maiden Mail S,mhxx-dex-1.0,7
356,支援者S猫铠甲,F Helper Mail S,mhxx-dex-1.0,7
358,喵和抚子华【花衣】,F Beautiful Robe,mhxx-dex-1.0,7
361,公会S猫服装,F Guild Suit S,mhxx-dex-1.0,7
363,魔幻之衣,F Arcadia Robe,mhxx-dex-1.0,7
365,滚滚披风,F Transpurrter Cape,mhxx-dex-1.0,7
367,纳豆流喵下裳,F Dirty Hakama,mhxx-dex-1.0,7
369,喵骑士的披风,F D'Artanyan's Cape,mhxx-dex-1.0,7
371,大师猫铠甲,F Master's Mail,mhxx-dex-1.0,7
373,勇气S猫军铠,F Derring Lorica S,mhxx-dex-1.0,7
375,千刃龙S猫铁甲,F Seregios Mail S,mhxx-dex-1.0,7
377,角龙猫铠甲,F Diablos Mail,mhxx-dex-1.0,7
379,碎龙S猫拳击套装,F Brachy Fist S,mhxx-dex-1.0,7
381,天廻龙S猫羽翼,F Angel Down S,mhxx-dex-1.0,7
383,天彗龙猫铠甲,F Valstrax Mail,mhxx-dex-1.0,7
385,骸装甲S猫服装,F Husk Suit S,mhxx-dex-1.0,7
387,阿斯里斯猫服装,F Nakarkos Suit,mhxx-dex-1.0,7
389,猛熔岩龙猫铠甲,F Lava Mail R,mhxx-dex-1.0,7
391,猛将军镰蟹猫服装,F Ceanataur Suit R,mhxx-dex-1.0,7
393,猛迅龙猫铠甲,F Narga Mail R,mhxx-dex-1.0,7
395,猛绞蛇龙猫宽裤,F Naja Sirwal R,mhxx-dex-1.0,7
397,猛黑狼鸟猫衣,F Garuga Robe R,mhxx-dex-1.0,7
399,猛爆锤龙猫铠甲,F Uragaan Mail R,mhxx-dex-1.0,7
401,猛重甲虫猫衣装,F Seltas Body R,mhxx-dex-1.0,7
403,猛火龙猫铠甲,F Rathalos Mail R,mhxx-dex-1.0,7
405,猛海龙猫外袍,F Lagia Pirate R,mhxx-dex-1.0,7
407,猛雷狼龙猫铠甲,F Zinogre Mail R,mhxx-dex-1.0,7
408,猫特的大衣,F Felcote's Coat,mhxx-dex-1.0,7
410,钢龙S猫复仇,F Kushala Cormi S,mhxx-dex-1.0,7
412,魔神S猫服饰,F Genie Carpet S,mhxx-dex-1.0,7
414,帝王S猫罩袍,F Kaiser Panoply,mhxx-dex-1.0,7
416,霸龙猫破坏者,F Akantor Facade,mhxx-dex-1.0,7
418,崩龙猫恶霸,F Ukanlos Facade,mhxx-dex-1.0,7
420,喵天【衣】,F Majestic Robe,mhxx-dex-1.0,7
422,煌黑龙猫魂,F Escador Soul,mhxx-dex-1.0,7
424,猛泡狐龙猫衣,F Mizutsune Suit R,mhxx-dex-1.0,7
426,猛电龙猫服装,F Astalos Suit R,mhxx-dex-1.0,7
428,猛巨兽猫大衣,F Gammoth Coat R,mhxx-dex-1.0,7
430,猛斩龙猫铠甲,F Glavenus Mail R,mhxx-dex-1.0,7
432,猛炎戈龙猫铠甲,F Agnaktor Mail R,mhxx-dex-1.0,7
434,猛黑蚀龙猫鬼魂,F Gore Ghost R,mhxx-dex-1.0,7
436,猛千刃龙猫铁甲,F Seregios Mail R,mhxx-dex-1.0,7
438,猛尾锤龙猫铠甲,F Duram Mail R,mhxx-dex-1.0,7
440,猛轰龙猫铠甲,F Tigrex Mail R,mhxx-dex-1.0,7
442,猛碎龙猫拳击套装,F Brachy Gloves R,mhxx-dex-1.0,7
444,猛黑衣猫之装束,F Puppeteer Garb R,mhxx-dex-1.0,7
446,猛恐暴龙猫铠甲,F Vangis Mail R,mhxx-dex-1.0,7
448,橡子X猫铠甲,F Acorn Mail X,mhxx-dex-1.0,8
450,贝鲁纳X猫铠甲,F Bherna Mail X,mhxx-dex-1.0,8
452,美食家X猫服装,F Gourmet Suit X,mhxx-dex-1.0,8
454,云羊鹿X猫服装,F Moofy Suit X,mhxx-dex-1.0,8
456,草食龙X猫服装,F Aptonoth Suit X,mhxx-dex-1.0,8
458,波波X猫服装,F Popo Wear X,mhxx-dex-1.0,8
460,丸鸟X猫头饰,F Gargwa Vest X,mhxx-dex-1.0,8
462,首鸣龙X猫服装,F Larinoth Suit X,mhxx-dex-1.0,8
463,木桶猫衣装,F Barrel Body,mhxx-dex-1.0,8
465,合金X猫铠甲,F Alloy Mail X,mhxx-dex-1.0,8
467,骨制X猫铠甲,F Bone Mail X,mhxx-dex-1.0,8
469,变化X猫衬衫,F Alta Shirt X,mhxx-dex-1.0,8
471,飞甲虫X猫服装,F Bnaha Suit X,mhxx-dex-1.0,8
473,狗龙X猫铠甲,F Jaggi Mail X,mhxx-dex-1.0,8
475,硬甲龙X猫铠甲,F Rheno Mail X,mhxx-dex-1.0,8
477,垂皮龙X猫披风,F Slagtoth Cape X,mhxx-dex-1.0,8
479,跳狗龙X猫铠甲,F Maccao Mail X,mhxx-dex-1.0,8
481,蓝速龙X猫铠甲,F Velociprey Mail X,mhxx-dex-1.0,8
483,野猪王X猫服饰,F Bulldrome Vest X,mhxx-dex-1.0,8
485,青熊兽X猫铠甲,F Arzuros Mail X,mhxx-dex-1.0,8
487,白速龙X猫铠甲,F Giaprey Mail X,mhxx-dex-1.0,8
489,黄速龙X猫铠甲,F Genprey Mail X,mhxx-dex-1.0,8
491,白兔兽X猫铠甲,F Lagombi Mail X,mhxx-dex-1.0,8
493,砂龙X猫连衣裙,F Cephalos Dress X,mhxx-dex-1.0,8
495,怪鸟X猫服装,F Kut-Ku Wear X,mhxx-dex-1.0,8
497,毒怪鸟X猫服装,F Gypceros Cloth X,mhxx-dex-1.0,8
499,鬼蛙X猫兜铠,F Cabra Wrap X,mhxx-dex-1.0,8
501,大名盾蟹X猫服装,F Daimyo Suit X,mhxx-dex-1.0,8
503,水兽X猫铠甲,F Ludroth Mail X,mhxx-dex-1.0,8
505,奇猿狐X猫大衣,F Kecha Coat X,mhxx-dex-1.0,8
507,女仆X猫铠甲,F Maiden Mail X,mhxx-dex-1.0,9
509,喵和抚子雅【花衣】,F Exquisite Robe,mhxx-dex-1.0,9
511,瓢虫X猫宠物服,F Ladybug Wings X,mhxx-dex-1.0,9
513,本小爷的大宝衣,F Hot Shakalaka Duds,mhxx-dex-1.0,9
515,吾辈的棒棒大蓑衣,F Large Straw Raincoat,mhxx-dex-1.0,9
517,求知X猫服装,F Lecturer's Suit X,mhxx-dex-1.0,9
519,猫兽神的石身体,F Stone God Body,mhxx-dex-1.0,9
521,毒蜂X猫宠物服,F Venombee Wings X,mhxx-dex-1.0,9
523,南瓜X猫铠甲,F Mosgharl Mail X,mhxx-dex-1.0,9
525,武者X猫装甲,F Marauder Armor X,mhxx-dex-1.0,9
527,美丽X猫连衣裙,F Pleasant Dress X,mhxx-dex-1.0,9
529,聪慧X猫外套,F Wisdom Cloak X,mhxx-dex-1.0,9
531,邮差X猫服装,F Postman Suit X,mhxx-dex-1.0,9
533,红速龙X猫铠甲,F Ioprey Mail X,mhxx-dex-1.0,9
535,赤甲兽X猫铠甲,F Volvi Mail X,mhxx-dex-1.0,9
537,岩龙X猫铠甲,F Basarios Mail X,mhxx-dex-1.0,9
539,桃毛兽X猫派对服,F Conga Fete X,mhxx-dex-1.0,9
541,土砂龙X猫铠甲,F Barroth Mail X,mhxx-dex-1.0,9
543,白电X猫服装,F Khezu Smock X,mhxx-dex-1.0,9
545,潜口龙X猫铠甲,F Nibel Mail X,mhxx-dex-1.0,9
547,夜鸟X猫铠甲,F Malfestio Mail X,mhxx-dex-1.0,9
549,雌火龙X猫铠甲,F Rathian Mail X,mhxx-dex-1.0,9
551,雪狮子X猫装束,F Blango Garb X,mhxx-dex-1.0,9
553,将军镰蟹X猫服装,F Ceanataur Suit X,mhxx-dex-1.0,9
555,影蜘蛛X猫铠甲,F Scylla Armor X,mhxx-dex-1.0,9
557,绞蛇龙X猫宽裤,F Naja Sirwal X,mhxx-dex-1.0,9
559,迅龙X猫铠甲,F Narga Mail X,mhxx-dex-1.0,9
561,变形冰鲨X猫服装,F Zamtrios Suit X,mhxx-dex-1.0,9
563,水龙X猫服装,F Plesioth Suit X,mhxx-dex-1.0,9
565,狞怪鸟猫衣服,F Kut-Ku Wear XR,mhxx-dex-1.0,9
567,狞奇猿狐猫大衣,F Kecha Coat XR,mhxx-dex-1.0,9
569,狞毒怪鸟猫服装,F Gypceros Cloth XR,mhxx-dex-1.0,9
571,狞鬼蛙猫兜铠,F Cabra Wrap XR,mhxx-dex-1.0,9
573,狞大名盾蟹猫服装,F Daimyo Suit XR,mhxx-dex-1.0,9
575,狞水兽猫铠甲,F Ludroth Mail XR,mhxx-dex-1.0,9
577,贤者X猫服装,F Scholarly Suit X,mhxx-dex-1.0,9
579,克鲁茵X猫服装,F Kittendant Suit X,mhxx-dex-1.0,9
581,勇气X猫军铠,F Derring Lorica X,mhxx-dex-1.0,9
583,流浪披风,F Transpurrrrter Cape,mhxx-dex-1.0,9
586,向导X猫服装,F Guide's Suit X,mhxx-dex-1.0,9
588,水手X猫服装,F Sailor Suit X,mhxx-dex-1.0,9
590,混沌的玛奥･真,F Grand Chaos Skirt,mhxx-dex-1.0,9
592,死神X猫大衣,F Death Stench Coat X,mhxx-dex-1.0,9
594,黄金乡X猫铠甲,F El Dora Mail X,mhxx-dex-1.0,9
596,机械X猫齿轮,F Artian Gear X,mhxx-dex-1.0,9
598,活泼X猫服装,F Cheerful Suit X,mhxx-dex-1.0,9
600,海歌X猫服装,F Mariner Suit X,mhxx-dex-1.0,9
602,可爱猫连衣裙,F Cute Dress,mhxx-dex-1.0,9
604,黑狼鸟X猫衣,F Garuga Robe X,mhxx-dex-1.0,9
606,爆锤龙X猫铠甲,F Uragaan Mail X,mhxx-dex-1.0,9
608,熔岩龙X猫铠甲,F Lava Mail X,mhxx-dex-1.0,9
610,海龙X猫外袍,F Lagia Pirate X,mhxx-dex-1.0,9
612,斩龙X猫铠甲,F Glavenus Mail X,mhxx-dex-1.0,9
614,电龙X猫服装,F Astalos Suit X,mhxx-dex-1.0,9
616,巨兽X猫大衣,F Gammoth Coat X,mhxx-dex-1.0,9
618,泡狐龙X猫衣,F Mizutsune Suit X,mhxx-dex-1.0,9
620,冰牙龙X猫铠甲,F Barioth Mail X,mhxx-dex-1.0,9
622,火龙X猫铠甲,F Rathalos Mail X,mhxx-dex-1.0,9
624,雷狼龙X猫铠甲,F Zinogre Mail X,mhxx-dex-1.0,9
626,铠龙X猫装甲,F Grav Armor X,mhxx-dex-1.0,9
628,黑蚀龙X猫鬼魂,F Gore Ghost X,mhxx-dex-1.0,9
630,轰龙X猫铠甲,F Tigrex Mail X,mhxx-dex-1.0,9
632,重甲虫X猫衣装,F Seltas Body X,mhxx-dex-1.0,9
634,麒麟X猫服饰,F Kirin Vest X,mhxx-dex-1.0,9
636,凛猫【铠甲】,F Borealis Mail,mhxx-dex-1.0,9
638,狞岩龙猫铠甲,F Basarios Mail XR,mhxx-dex-1.0,9
640,狞桃毛兽猫派对服,F Conga Fete XR,mhxx-dex-1.0,9
642,狞土砂龙猫铠甲,F Barroth Mail XR,mhxx-dex-1.0,9
644,狞白电猫白衣,F Khezu Suit XR,mhxx-dex-1.0,9
646,狞潜口龙猫铠甲,F Nibel Mail XR,mhxx-dex-1.0,9
648,狞夜鸟猫铠甲,F Malfestio Mail XR,mhxx-dex-1.0,9
650,狞雌火龙铠甲,F Rathian Mail XR,mhxx-dex-1.0,9
652,狞雪狮子猫装束,F Blango Garb XR,mhxx-dex-1.0,9
654,狞将军镰蟹猫服装,F Ceanataur Suit XR,mhxx-dex-1.0,9
656,狞影蜘蛛猫铠甲,F Scylla Mail XR,mhxx-dex-1.0,9
658,狞绞蛇龙猫宽裤,F Naja Sirwal XR,mhxx-dex-1.0,9
660,狞迅龙猫铠甲,F Narga Mail XR,mhxx-dex-1.0,9
662,狞变形冰鲨猫服装,F Zamtrios Suit XR,mhxx-dex-1.0,9
664,狞水龙猫服装,F Plesioth Suit XR,mhxx-dex-1.0,9
666,公会X猫服装,F Guild Suit X,mhxx-dex-1.0,10
668,魔幻之极衣,F Ultra Arcadia Robe,mhxx-dex-1.0,10
670,纳豆真传喵下裳,F Pro Dirty Hakama,mhxx-dex-1.0,10
672,喵骑士的勇敢披风,F D'Artanyan Hero Cape,mhxx-dex-1.0,10
674,大师X猫铠甲,F Master's Mail X,mhxx-dex-1.0,10
676,酒吧主人正装,F Barmaid's Uniform,mhxx-dex-1.0,10
678,酒保猫服装,F Barman's Suit,mhxx-dex-1.0,10
680,炎戈龙X猫铠甲,F Agnaktor Mail X,mhxx-dex-1.0,10
682,尾锤龙X猫铠甲,F Duram Mail X,mhxx-dex-1.0,10
684,千刃龙X猫铁甲,F Seregios Mail X,mhxx-dex-1.0,10
686,角龙X猫铠甲,F Diablos Mail X,mhxx-dex-1.0,10
688,碎龙X猫拳击套装,F Brachy Fists X,mhxx-dex-1.0,10
690,天廻龙X猫羽翼,F Angel Down X,mhxx-dex-1.0,10
692,天彗龙X猫铠甲,F Valstrax Mail X,mhxx-dex-1.0,10
694,黑衣猫之装束･霸,F Puppeteer Garb+,mhxx-dex-1.0,10
696,恐暴龙X猫铠甲,F Vangis Mail X,mhxx-dex-1.0,10
698,混沌猫披风,F Chaos Cloak,mhxx-dex-1.0,10
700,钢龙X猫复仇,F Kushala Vise X,mhxx-dex-1.0,10
702,魔神X猫服饰,F Genie Carpet X,mhxx-dex-1.0,10
704,帝王X猫罩袍,F Kaiser Panoply X,mhxx-dex-1.0,10
706,骸装甲X猫服装,F Husk Suit X,mhxx-dex-1.0,10
708,阿斯里斯X猫服装,F Nakarkos Suit X,mhxx-dex-1.0,10
710,王座猫铁甲,F Neset Mail,mhxx-dex-1.0,10
712,狞黑狼鸟猫衣,F Garuga Robe XR,mhxx-dex-1.0,10
714,狞爆锤龙猫铠甲,F Uragaan Mail XR,mhxx-dex-1.0,10
716,狞熔岩龙猫铠甲,F Lava Mail XR,mhxx-dex-1.0,10
718,狞海龙猫外袍,F Lagia Pirate XR,mhxx-dex-1.0,10
720,狞斩龙猫铠甲,F Glavenus Mail XR,mhxx-dex-1.0,10
722,狞电龙猫服装,F Astalos Suit XR,mhxx-dex-1.0,10
724,狞巨兽猫大衣,F Gammoth Coat XR,mhxx-dex-1.0,10
726,狞泡狐龙猫衣,F Mizutsune Suit XR,mhxx-dex-1.0,10
728,狞冰牙龙猫铠甲,F Barioth Mail XR,mhxx-dex-1.0,10
730,狞火龙猫铠甲,F Rathalos Mail XR,mhxx-dex-1.0,10
732,狞雷狼龙猫铠甲,F Zinogre Mail XR,mhxx-dex-1.0,10
734,狞铠龙猫装甲,F Grav Armor XR,mhxx-dex-1.0,10
