id,name,english,source,rarity,max_level
50,炎王大炮,Teostra's Artillery,mhxx-dex-1.0+mhxx-save-format-community,7,5
51,名为天秤的白骸,Skeletal Cannon,mhxx-dex-1.0+mhxx-save-format-community,3,6
52,极星炮【天秤】,Cosmic Cannon,mhxx-dex-1.0+mhxx-save-format-community,7,5
53,暴食重弩,Gluttonous Cannon,mhxx-dex-1.0+mhxx-save-format-community,6,5
54,业重弩饥荒,Endless Famine,mhxx-dex-1.0+mhxx-save-format-community,7,5
55,霸炮缚神,Akantor Cannon,mhxx-dex-1.0+mhxx-save-format-community,7,5
56,崩炮醒世重击,Ukanlos Cannon,mhxx-dex-1.0+mhxx-save-format-community,7,5
57,混沌之翼,Chaos Wing,mhxx-dex-1.0+mhxx-save-format-community,7,5
58,凶刻【时雨】,Ill Omen,mhxx-dex-1.0+mhxx-save-format-community,7,5
59,云羊鹿炮,Moofire Cannon,mhxx-dex-1.0+mhxx-save-format-community,2,7
60,英雄猎弩,Hero Blaster,mhxx-dex-1.0+mhxx-save-format-community,6,6
61,黑加农炮,Black Cannon,mhxx-dex-1.0+mhxx-save-format-community,3,6
62,结云之重弩,Yukumo Bowgun,mhxx-dex-1.0+mhxx-save-format-community,1,8
63,真结云重弩,Yukumo Puregun,mhxx-dex-1.0+mhxx-save-format-community,3,6
64,七星大炮,Ladybug Cannon,mhxx-dex-1.0+mhxx-save-format-community,5,5
65,南瓜击弩,Carrozza Bazooka,mhxx-dex-1.0+mhxx-save-format-community,4,5
66,海造炮【火刃】,"Aquamatic ""Needler""",mhxx-dex-1.0+mhxx-save-format-community,3,5
67,艾露猫大炮,Felyne Bowgun,mhxx-dex-1.0+mhxx-save-format-community,2,7
68,炎妃龙之石重弩,Lunastra's Zeal,mhxx-dex-1.0+mhxx-save-format-community,2,6
69,红熊轰筒,Crimson Bowgun,mhxx-dex-1.0+mhxx-save-format-community,11,15
70,兔女神雪弩,Eeostopen Burst,mhxx-dex-1.0+mhxx-save-format-community,11,15
71,蟹纹破坏者重弩,Stonefist Buster,mhxx-dex-1.0+mhxx-save-format-community,11,15
72,紫毒姬龙炮,Dreadqueen Shot,mhxx-dex-1.0+mhxx-save-format-community,11,15
73,黑绳鬼炮,Demonic Cannon,mhxx-dex-1.0+mhxx-save-format-community,11,15
74,疾风狙击弩,Silverwind Sniper,mhxx-dex-1.0+mhxx-save-format-community,11,15
75,宝缠重弩,Grobo Shot,mhxx-dex-1.0+mhxx-save-format-community,11,15
76,火炮【祸】,Cahoe Shot,mhxx-dex-1.0+mhxx-save-format-community,11,15
77,金狼炮雷弩,Lord's Shot,mhxx-dex-1.0+mhxx-save-format-community,11,15
78,暴风神怒号弩,Rudra's Howl,mhxx-dex-1.0+mhxx-save-format-community,11,15
79,爆焰炮弩,Ashen Blaster,mhxx-dex-1.0+mhxx-save-format-community,11,15
80,海盗J加农炮,Pirate Cannon J,mhxx-dex-1.0+mhxx-save-format-community,6,5
81,宝炮之金属器,Goldcannon,mhxx-dex-1.0+mhxx-save-format-community,10,3
82,银翼重炮,Silverwing Cannon,mhxx-dex-1.0+mhxx-save-format-community,7,6
83,青电龙炮【急击】,Boltreaver Cannon,mhxx-dex-1.0+mhxx-save-format-community,11,5
84,天眼重炮･秋风凛冽,Bitter Breeze,mhxx-dex-1.0+mhxx-save-format-community,11,5
85,银峰炮,Elderfrost Boom,mhxx-dex-1.0+mhxx-save-format-community,11,5
86,屠杀重弩,Massacre Cannon,mhxx-dex-1.0+mhxx-save-format-community,11,5
87,铠裂重弩,Razor Piercer,mhxx-dex-1.0+mhxx-save-format-community,11,5
88,胧隐重弩,Cloaked Horror,mhxx-dex-1.0+mhxx-save-format-community,11,5
89,老山龙炮,Lao-Shan Lung Cannon,mhxx-dex-1.0+mhxx-save-format-community,10,3
90,火山加农炮,Vor Cannon,mhxx-dex-1.0+mhxx-save-format-community,10,3
91,命运日月弩,Destiny's Hand,mhxx-dex-1.0+mhxx-save-format-community,10,3
92,祖龙重弩,Fatalis Enslaver,mhxx-dex-1.0+mhxx-save-format-community,10,3
93,碎光极炮,Lightbreak Cannon,mhxx-dex-1.0+mhxx-save-format-community,10,3
94,信任or背叛,Verrat/Foi,mhxx-dex-1.0+mhxx-save-format-community,10,3
95,岩石吞噬者,Rock Eater,mhxx-dex-1.0+mhxx-save-format-community,4,5
96,铠龙怒吼,Gravios Howl,mhxx-dex-1.0+mhxx-save-format-community,5,6
97,决斗双角弩,Dual Threat,mhxx-dex-1.0+mhxx-save-format-community,6,5
98,强力放臭者,Power Stinger,mhxx-dex-1.0+mhxx-save-format-community,5,6
99,冰牙加农炮,Guerrera Cannon,mhxx-dex-1.0+mhxx-save-format-community,5,5
100,影蜘蛛破坏弩,Ner Bustergun,mhxx-dex-1.0+mhxx-save-format-community,4,6
101,王牙炮【震雷】,Loyal Thunder,mhxx-dex-1.0+mhxx-save-format-community,9,3
102,炎戈炮轰击,Agna Magnum,mhxx-dex-1.0+mhxx-save-format-community,9,3
103,窥探未解之重弩,Research Cannon,mhxx-dex-1.0+mhxx-save-format-community,6,5
104,爱之指环,Cannonissimo,mhxx-dex-1.0+mhxx-save-format-community,9,3
105,十字强重弩,Arbahefty,mhxx-dex-1.0+mhxx-save-format-community,6,5
106,黄金乡之大炮,Magnificent El Dora Gun,mhxx-dex-1.0+mhxx-save-format-community,5,5
107,长者加农炮,Elder Cannon,mhxx-dex-1.0+mhxx-save-format-community,8,3
108,潜壕炮飞沫,Super Trench Snarfer,mhxx-dex-1.0+mhxx-save-format-community,8,3
